date_time,pv_energy,income_value,full_power_hours,filled
2023-12-18,592.60,385.19,4.74,False
2023-12-19,535.80,348.27,4.29,False
2023-12-20,511.50,332.48,4.09,False
2023-12-21,353.70,229.91,2.83,False
2023-12-22,534.30,347.30,4.27,False
2023-12-23,86.60,56.29,0.69,False
2023-12-24,463.70,301.40,3.71,False
2023-12-25,424.90,276.19,3.40,False
2023-12-26,139.80,90.87,1.12,False
2023-12-27,661.00,429.65,5.29,False
2023-12-28,488.10,317.26,3.90,False
2023-12-29,382.90,248.88,3.06,False
2023-12-30,512.50,333.12,4.10,False
2023-12-31,554.00,360.10,4.43,False
2024-01-01,537.00,349.05,4.30,False
2024-01-02,515.40,335.01,4.12,False
2024-01-03,316.90,205.99,2.54,False
2024-01-04,305.10,198.31,2.44,False
2024-01-05,389.00,252.85,3.11,False
2024-01-06,506.90,329.49,4.05,False
2024-01-07,445.20,289.38,3.56,False
2024-01-08,388.20,252.33,3.11,False
2024-01-09,385.20,250.38,3.08,False
2024-01-10,345.40,224.51,2.76,False
2024-01-11,410.70,266.95,3.29,False
2024-01-12,571.60,371.54,4.57,False
2024-01-13,400.30,260.19,3.20,False
2024-01-14,367.80,239.07,2.94,False
2024-01-15,499.10,324.42,3.99,False
2024-01-16,542.50,352.62,4.34,False
2024-01-17,649.80,422.37,5.20,False
2024-01-18,302.10,196.37,2.42,False
2024-01-19,539.10,350.42,4.31,False
2024-01-20,724.40,470.86,5.79,False
2024-01-21,499.80,324.87,4.00,False
2024-01-22,437.10,284.12,3.50,False
2024-01-23,458.60,298.09,3.67,False
2024-01-24,432.50,281.12,3.46,False
2024-01-25,402.50,261.62,3.22,False
2024-01-26,354.00,230.10,2.83,False
2024-01-27,395.10,256.81,3.16,False
2024-01-28,498.90,324.29,3.99,False
2024-01-29,472.50,307.12,3.78,False
2024-01-30,469.20,304.98,3.75,False
2024-01-31,295.20,191.88,2.36,False
2024-02-01,440.80,286.52,3.53,False
2024-02-02,554.60,360.49,4.44,False
2024-02-03,367.50,238.88,2.94,False
2024-02-04,481.10,312.71,3.85,False
2024-02-05,367.10,238.62,2.94,False
2024-02-06,312.80,203.32,2.50,False
2024-02-07,546.60,355.29,4.37,False
2024-02-08,405.60,263.64,3.25,False
2024-02-09,513.20,333.58,4.11,False
2024-02-10,374.00,243.10,2.99,False
2024-02-11,225.90,146.84,1.81,False
2024-02-12,628.00,408.20,5.02,False
2024-02-13,728.10,473.26,5.83,False
2024-02-14,605.90,393.83,4.85,False
2024-02-15,567.40,368.81,4.54,False
2024-02-16,433.30,281.64,3.47,False
2024-02-17,497.00,323.05,3.98,False
2024-02-18,464.80,302.12,3.72,False
2024-02-19,482.10,313.37,3.86,False
2024-02-20,194.20,126.23,1.55,False
2024-02-21,397.50,258.38,3.18,False
2024-02-22,607.50,394.88,4.86,False
2024-02-23,438.40,284.96,3.51,False
2024-02-24,604.20,392.73,4.83,False
2024-02-25,710.30,461.69,5.68,False
2024-02-26,747.30,485.75,5.98,False
2024-02-27,582.10,378.37,4.66,False
2024-02-28,655.50,426.07,5.24,False
2024-02-29,573.30,372.64,4.59,False
2024-03-01,513.60,333.84,4.11,False
2024-03-02,386.10,250.97,3.09,False
2024-03-03,304.50,197.93,2.44,False
2024-03-04,240.30,156.19,1.92,False
2024-03-05,484.90,315.19,3.88,False
2024-03-06,493.60,320.84,3.95,False
2024-03-07,617.20,401.18,4.94,False
2024-03-08,641.20,416.78,5.13,False
2024-03-09,521.90,339.24,4.17,False
2024-03-10,382.40,248.56,3.06,False
2024-03-11,343.30,223.15,2.75,False
2024-03-12,389.20,252.98,3.11,False
2024-03-13,314.50,204.43,2.52,False
2024-03-14,389.10,252.91,3.11,False
2024-03-15,586.90,381.49,4.70,False
2024-03-16,551.20,358.28,4.41,False
2024-03-17,479.30,311.55,3.83,False
2024-03-18,435.70,283.20,3.49,False
2024-03-19,543.80,353.47,4.35,False
2024-03-20,363.50,236.28,2.91,False
2024-03-21,428.40,278.46,3.43,False
2024-03-22,479.30,311.55,3.83,False
2024-03-23,128.10,83.27,1.02,False
2024-03-24,500.30,325.19,4.00,False
2024-03-25,357.10,232.12,2.86,False
2024-03-26,381.90,248.24,3.06,False
2024-03-27,248.60,161.59,1.99,False
2024-03-28,327.20,212.68,2.62,False
2024-03-29,432.50,281.12,3.46,False
2024-03-30,349.90,227.44,2.80,False
2024-03-31,406.10,263.96,3.25,False
2024-04-01,536.30,348.60,4.29,False
2024-04-02,292.20,189.93,2.34,False
2024-04-03,439.30,285.55,3.51,False
2024-04-04,387.90,252.13,3.10,False
2024-04-05,460.00,299.00,3.68,False
2024-04-06,439.40,285.61,3.52,False
2024-04-07,509.80,331.37,4.08,False
2024-04-08,490.90,319.08,3.93,False
2024-04-09,489.10,317.92,3.91,False
2024-04-10,430.70,279.95,3.45,False
2024-04-11,426.30,277.10,3.41,False
2024-04-12,244.60,158.99,1.96,False
2024-04-13,562.70,365.75,4.50,False
2024-04-14,569.50,370.18,4.56,False
2024-04-15,482.20,313.43,3.86,False
2024-04-16,635.70,413.20,5.09,False
2024-04-17,604.70,393.06,4.84,False
2024-04-18,572.90,372.38,4.58,False
2024-04-19,438.90,285.29,3.51,False
2024-04-20,505.80,328.77,4.05,False
2024-04-21,615.20,399.88,4.92,False
2024-04-22,507.50,329.88,4.06,False
2024-04-23,505.50,328.57,4.04,False
2024-04-24,394.00,256.10,3.15,False
2024-04-25,566.20,368.03,4.53,False
2024-04-26,611.90,397.74,4.89,False
2024-04-27,617.10,401.12,4.94,False
2024-04-28,544.70,354.06,4.36,False
2024-04-29,501.30,325.85,4.01,False
2024-04-30,580.60,377.39,4.64,False
2024-05-01,502.70,326.75,4.02,False
2024-05-02,578.50,376.02,4.63,False
2024-05-03,532.10,345.87,4.26,False
2024-05-04,639.00,415.35,5.11,False
2024-05-05,583.60,379.34,4.67,False
2024-05-06,348.90,226.78,2.79,False
2024-05-07,607.10,394.62,4.86,False
2024-05-08,598.10,388.76,4.79,False
2024-05-09,620.10,403.06,4.96,False
2024-05-10,532.60,346.19,4.26,False
2024-05-11,590.20,383.63,4.72,False
2024-05-12,602.20,391.43,4.82,False
2024-05-13,567.20,368.68,4.54,False
2024-05-14,564.90,367.19,4.52,False
2024-05-15,600.20,390.13,4.80,False
2024-05-16,606.00,393.90,4.85,False
2024-05-17,593.80,385.97,4.75,False
2024-05-18,592.30,385.00,4.74,False
2024-05-19,492.90,320.38,3.94,False
2024-05-20,454.20,295.23,3.63,False
2024-05-21,514.40,334.36,4.12,False
2024-05-22,554.30,360.30,4.43,False
2024-05-23,503.10,327.01,4.02,False
2024-05-24,513.00,333.45,4.10,False
2024-05-25,524.20,340.73,4.19,False
2024-05-26,580.10,377.06,4.64,False
2024-05-27,481.90,313.24,3.86,False
2024-05-28,525.70,341.70,4.21,False
2024-05-29,522.10,339.37,4.18,False
2024-05-30,552.80,359.32,4.42,False
2024-05-31,544.60,353.99,4.36,False
2024-06-01,486.40,316.16,3.89,False
2024-06-02,437.50,284.38,3.50,False
2024-06-03,486.60,316.29,3.89,False
2024-06-04,520.40,338.26,4.16,False
2024-06-05,572.80,372.32,4.58,False
2024-06-06,355.40,231.01,2.84,False
2024-06-07,455.40,296.01,3.64,False
2024-06-08,547.60,355.94,4.38,False
2024-06-09,555.60,361.14,4.44,False
2024-06-10,552.20,358.93,4.42,False
2024-06-11,429.20,278.98,3.43,False
2024-06-12,568.10,369.26,4.54,False
2024-06-13,514.70,334.56,4.12,False
2024-06-14,497.10,323.12,3.98,False
2024-06-15,519.50,337.68,4.16,False
2024-06-16,571.50,371.48,4.57,False
2024-06-17,552.30,359.00,4.42,False
2024-06-18,560.20,364.13,4.48,False
2024-06-19,494.70,321.56,3.96,False
2024-06-20,489.70,318.31,3.92,False
2024-06-21,536.50,348.73,4.29,False
2024-06-22,486.40,316.16,3.89,False
2024-06-23,544.20,353.73,4.35,False
2024-06-24,436.30,283.60,3.49,False
2024-06-25,540.00,351.00,4.32,False
2024-06-26,538.70,350.15,4.31,False
2024-06-27,527.80,343.07,4.22,False
2024-06-28,541.40,351.91,4.33,False
2024-06-29,536.10,348.46,4.29,False
2024-06-30,530.30,344.69,4.24,False
2024-07-01,469.10,304.92,3.75,False
2024-07-02,547.90,356.13,4.38,False
2024-07-03,536.40,348.66,4.29,False
2024-07-04,540.80,351.52,4.33,False
2024-07-05,546.40,355.16,4.37,False
2024-07-06,543.90,353.54,4.35,False
2024-07-07,551.00,358.15,4.41,False
2024-07-08,530.70,344.95,4.25,False
2024-07-09,528.20,343.33,4.23,False
2024-07-10,521.20,338.78,4.17,False
2024-07-11,537.20,349.18,4.30,False
2024-07-12,553.60,359.84,4.43,False
2024-07-13,570.00,370.50,4.56,False
2024-07-14,568.10,369.26,4.54,False
2024-07-15,561.00,364.65,4.49,False
2024-07-16,568.40,369.46,4.55,False
2024-07-17,560.60,364.39,4.48,False
2024-07-18,556.70,361.86,4.45,False
2024-07-19,569.90,370.44,4.56,False
2024-07-20,573.00,372.45,4.58,False
2024-07-21,582.80,378.82,4.66,False
2024-07-22,565.40,367.51,4.52,False
2024-07-23,584.70,380.06,4.68,False
2024-07-24,585.00,380.25,4.68,False
2024-07-25,576.00,374.40,4.61,False
2024-07-26,577.90,375.63,4.62,False
2024-07-27,535.30,347.94,4.28,False
2024-07-28,556.60,361.79,4.45,False
2024-07-29,533.90,347.04,4.27,False
2024-07-30,414.80,269.62,3.32,False
2024-07-31,545.20,354.38,4.36,False
2024-08-01,590.10,383.56,4.72,False
2024-08-02,379.90,246.94,3.04,False
2024-08-03,579.70,376.81,4.64,False
2024-08-04,459.90,298.94,3.68,False
2024-08-05,533.40,346.71,4.27,False
2024-08-06,466.70,303.36,3.73,False
2024-08-07,585.70,380.70,4.69,False
2024-08-08,556.60,361.79,4.45,False
2024-08-09,568.80,369.72,4.55,False
2024-08-10,392.50,255.12,3.14,False
2024-08-11,559.20,363.48,4.47,False
2024-08-12,600.10,390.06,4.80,False
2024-08-13,555.40,361.01,4.44,False
2024-08-14,535.00,347.75,4.28,False
2024-08-15,481.90,313.24,3.86,False
2024-08-16,573.20,372.58,4.59,False
2024-08-17,597.60,388.44,4.78,False
2024-08-18,605.70,393.70,4.85,False
2024-08-19,612.60,398.19,4.90,False
2024-08-20,603.90,392.54,4.83,False
2024-08-21,620.90,403.58,4.97,False
2024-08-22,603.00,391.95,4.82,False
2024-08-23,579.10,376.42,4.63,False
2024-08-24,507.10,329.62,4.06,False
2024-08-25,408.30,265.39,3.27,False
2024-08-26,507.80,330.07,4.06,False
2024-08-27,508.30,330.39,4.07,False
2024-08-28,549.60,357.24,4.40,False
2024-08-29,590.40,383.76,4.72,False
2024-08-30,511.20,332.28,4.09,False
2024-08-31,71.40,46.41,0.57,False
2024-09-01,599.30,389.55,4.79,False
2024-09-02,605.70,393.70,4.85,False
2024-09-03,594.70,386.56,4.76,False
2024-09-04,591.70,384.61,4.73,False
2024-09-05,553.80,359.97,4.43,False
2024-09-06,537.80,349.57,4.30,False
2024-09-07,549.90,357.44,4.40,False
2024-09-08,592.60,385.19,4.74,False
2024-09-09,627.10,407.62,5.02,False
2024-09-10,617.10,401.12,4.94,False
2024-09-11,606.70,394.36,4.85,False
2024-09-12,600.70,390.45,4.81,False
2024-09-13,542.00,352.30,4.34,False
2024-09-14,578.50,376.02,4.63,False
2024-09-15,602.10,391.37,4.82,False
2024-09-16,533.60,346.84,4.27,False
2024-09-17,509.40,331.11,4.08,False
2024-09-18,568.30,369.39,4.55,False
2024-09-19,597.50,388.38,4.78,False
2024-09-20,608.70,395.65,4.87,False
2024-09-21,586.10,380.96,4.69,False
2024-09-22,505.70,328.70,4.05,False
2024-09-23,538.60,350.09,4.31,False
2024-09-24,540.90,351.58,4.33,False
2024-09-25,574.00,373.10,4.59,False
2024-09-26,532.30,346.00,4.26,False
2024-09-27,552.80,359.32,4.42,False
2024-09-28,448.80,291.72,3.59,False
2024-09-29,447.70,291.00,3.58,False
2024-09-30,592.70,385.25,4.74,False
2024-10-01,616.90,400.99,4.94,False
2024-10-02,609.30,396.05,4.87,False
2024-10-03,489.70,318.31,3.92,False
2024-10-04,529.30,344.05,4.23,False
2024-10-05,549.10,356.92,4.39,False
2024-10-06,546.90,355.49,4.38,False
2024-10-07,448.70,291.65,3.59,False
2024-10-08,300.50,195.32,2.40,False
2024-10-09,527.60,342.94,4.22,False
2024-10-10,331.20,215.28,2.65,False
2024-10-11,485.50,315.57,3.88,False
2024-10-12,453.30,294.64,3.63,False
2024-10-13,410.50,266.82,3.28,False
2024-10-14,584.00,379.60,4.67,False
2024-10-15,191.70,124.61,1.53,False
2024-10-16,210.10,136.56,1.68,False
2024-10-17,370.30,240.69,2.96,False
2024-10-18,346.00,224.90,2.77,False
2024-10-19,303.30,197.15,2.43,False
2024-10-20,322.50,209.62,2.58,False
2024-10-21,336.80,218.92,2.69,False
2024-10-22,431.70,280.61,3.45,False
2024-10-23,386.10,250.97,3.09,False
2024-10-24,285.80,185.77,2.29,False
2024-10-25,210.60,136.89,1.68,False
2024-10-26,371.60,241.54,2.97,False
2024-10-27,507.20,329.68,4.06,False
2024-10-28,429.60,279.24,3.44,False
2024-10-29,380.30,247.19,3.04,False
2024-10-30,359.90,233.94,2.88,False
2024-10-31,529.20,343.98,4.23,False
2024-11-01,353.70,229.91,2.83,False
2024-11-02,363.10,236.01,2.90,False
2024-11-03,426.60,277.29,3.41,False
2024-11-04,396.10,257.46,3.17,False
2024-11-05,315.20,204.88,2.52,False
2024-11-06,540.70,351.45,4.33,False
2024-11-07,316.40,205.66,2.53,False
2024-11-08,356.90,231.99,2.86,False
2024-11-09,247.50,160.88,1.98,False
2024-11-10,572.40,372.06,4.58,False
2024-11-11,408.00,265.20,3.26,False
2024-11-12,421.50,273.98,3.37,False
2024-11-13,388.60,252.59,3.11,False
2024-11-14,335.40,218.01,2.68,False
2024-11-15,31.40,20.41,0.25,False
2024-11-16,400.70,260.45,3.21,False
2024-11-17,273.60,177.84,2.19,False
2024-11-18,446.30,290.10,3.57,False
2024-11-19,691.20,449.28,5.53,False
2024-11-20,580.40,377.26,4.64,False
2024-11-21,569.90,370.44,4.56,False
2024-11-22,379.10,246.41,3.03,False
2024-11-23,366.60,238.29,2.93,False
2024-11-24,352.80,229.32,2.82,False
2024-11-25,524.10,340.67,4.19,False
2024-11-26,526.20,342.03,4.21,False
2024-11-27,441.10,286.71,3.53,False
2024-11-28,409.70,266.31,3.28,False
2024-11-29,479.90,311.94,3.84,False
2024-11-30,602.50,391.62,4.82,False
2024-12-01,273.20,177.58,2.19,False
2024-12-02,432.30,281.00,3.46,False
2024-12-03,514.00,334.10,4.11,False
2024-12-04,531.80,345.67,4.25,False
2024-12-05,436.80,283.92,3.49,False
2024-12-06,724.40,470.86,5.80,False
2024-12-07,601.50,390.98,4.81,False
2024-12-08,506.80,329.42,4.05,False
2024-12-09,404.30,262.80,3.23,False
2024-12-10,550.10,357.56,4.40,False
2024-12-11,516.00,335.40,4.13,False
2024-12-12,341.50,221.97,2.73,False
2024-12-13,588.20,382.33,4.71,False
2024-12-14,572.80,372.32,4.58,False
2024-12-15,346.10,224.97,2.77,False
2024-12-16,591.90,384.74,4.74,False
2024-12-17,381.10,247.72,3.05,False
2024-12-18,473.00,307.45,3.78,False
2024-12-19,475.60,309.14,3.80,False
2024-12-20,558.00,362.70,4.46,False
2024-12-21,396.10,257.46,3.17,False
2024-12-22,328.10,213.26,2.62,False
2024-12-23,402.40,261.56,3.22,False
2024-12-24,386.00,250.90,3.09,False
2024-12-25,354.30,230.29,2.83,False
2024-12-26,460.50,299.32,3.68,False
2024-12-27,520.40,338.26,4.16,False
2024-12-28,259.80,168.87,2.08,False
2024-12-29,460.60,299.39,3.68,False
2024-12-30,430.10,279.56,3.44,False
2024-12-31,465.10,302.31,3.72,False
2025-01-01,313.50,203.78,2.51,False
2025-01-02,482.50,313.62,3.86,False
2025-01-03,587.60,381.94,4.70,False
2025-01-04,475.40,309.01,3.80,False
2025-01-05,473.60,307.84,3.79,False
2025-01-06,408.60,265.59,3.27,False
2025-01-07,569.40,370.11,4.56,False
2025-01-08,308.80,200.72,2.47,False
2025-01-09,420.50,273.32,3.36,False
2025-01-10,561.20,364.78,4.49,False
2025-01-11,656.10,426.46,5.25,False
2025-01-12,496.40,322.66,3.97,False
2025-01-13,358.60,233.09,2.87,False
2025-01-14,246.40,160.16,1.97,False
2025-01-15,516.10,335.46,4.13,False
2025-01-16,357.00,232.05,2.86,False
2025-01-17,522.50,339.62,4.18,False
2025-01-18,598.90,389.29,4.79,False
2025-01-19,477.60,310.44,3.82,False
2025-01-20,514.20,334.23,4.11,False
2025-01-21,390.80,254.02,3.13,False
2025-01-22,611.20,397.28,4.89,False
2025-01-23,639.90,415.94,5.12,False
2025-01-24,654.50,425.43,5.24,False
2025-01-25,597.60,388.44,4.78,False
2025-01-26,537.60,349.44,4.30,False
2025-01-27,362.10,235.37,2.90,False
2025-01-28,493.40,320.71,3.95,False
2025-01-29,411.00,267.15,3.29,False
2025-01-30,538.40,349.96,4.31,False
2025-01-31,369.50,240.18,2.96,False
2025-02-01,485.50,315.57,3.88,False
2025-02-02,504.30,327.80,4.03,False
2025-02-03,469.80,305.37,3.76,False
2025-02-04,430.90,280.08,3.45,False
2025-02-05,617.50,401.38,4.94,False
2025-02-06,702.60,456.69,5.62,False
2025-02-07,684.70,445.06,5.48,False
2025-02-08,638.70,415.15,5.11,False
2025-02-09,509.50,331.18,4.08,False
2025-02-10,622.90,404.88,4.98,False
2025-02-11,308.60,200.59,2.47,False
2025-02-12,546.10,354.96,4.37,False
2025-02-13,619.20,402.48,4.95,False
2025-02-14,561.80,365.17,4.49,False
2025-02-15,566.70,368.36,4.53,False
2025-02-16,503.80,327.47,4.03,False
2025-02-17,535.00,347.75,4.28,False
2025-02-18,716.90,465.99,5.74,False
2025-02-19,667.20,433.68,5.34,False
2025-02-20,685.40,445.51,5.48,False
2025-02-21,691.20,449.28,5.53,False
2025-02-22,643.90,418.54,5.15,False
2025-02-23,606.30,394.10,4.85,False
2025-02-24,445.00,289.25,3.56,False
2025-02-25,454.40,295.36,3.64,False
2025-02-26,576.20,374.53,4.61,False
2025-02-27,642.50,417.62,5.14,False
2025-02-28,615.60,400.14,4.92,False
2025-03-01,380.20,247.13,3.04,False
2025-03-02,441.70,287.11,3.53,False
2025-03-03,603.50,392.27,4.83,False
2025-03-04,636.30,413.60,5.09,False
2025-03-05,485.90,315.83,3.89,False
2025-03-06,603.10,392.01,4.82,False
2025-03-07,712.50,463.12,5.70,False
2025-03-08,572.40,372.06,4.58,False
2025-03-09,605.60,393.64,4.84,False
2025-03-10,617.10,401.12,4.94,False
2025-03-11,519.30,337.55,4.15,False
2025-03-12,434.50,282.43,3.48,False
2025-03-13,371.40,241.41,2.97,False
2025-03-14,538.20,349.83,4.31,False
2025-03-15,565.40,367.51,4.52,False
2025-03-16,619.90,402.94,4.96,False
2025-03-17,587.70,382.00,4.70,False
2025-03-18,640.10,416.06,5.12,False
2025-03-19,540.60,351.39,4.32,False
2025-03-20,489.20,317.98,3.91,False
2025-03-21,452.80,294.32,3.62,False
2025-03-22,463.60,301.34,3.71,False
2025-03-23,312.20,202.93,2.50,False
2025-03-24,436.90,283.99,3.50,False
2025-03-25,336.10,218.47,2.69,False
2025-03-26,295.70,192.21,2.37,False
2025-03-27,356.60,231.79,2.85,False
2025-03-28,399.00,259.35,3.19,False
2025-03-29,598.80,389.22,4.79,False
2025-03-30,587.40,381.81,4.70,False
2025-03-31,564.60,366.99,4.52,False
2025-04-01,656.60,426.79,5.25,False
2025-04-02,619.10,402.42,4.95,False
2025-04-03,585.00,380.25,4.68,False
2025-04-04,474.60,308.49,3.80,False
2025-04-05,523.70,340.40,4.19,False
2025-04-06,508.10,330.26,4.06,False
2025-04-07,382.80,248.82,3.06,False
2025-04-08,528.80,343.72,4.23,False
2025-04-09,406.60,264.29,3.25,False
2025-04-10,409.20,265.98,3.27,False
2025-04-11,589.30,383.05,4.71,False
2025-04-12,552.70,359.25,4.42,False
2025-04-13,422.70,274.75,3.38,False
2025-04-14,350.10,227.56,2.80,False
2025-04-15,428.30,278.39,3.43,False
2025-04-16,411.90,267.74,3.30,False
2025-04-17,477.50,310.38,3.82,False
2025-04-18,372.70,242.25,2.98,False
2025-04-19,598.70,389.15,4.79,False
2025-04-20,570.10,370.56,4.56,False
2025-04-21,501.60,326.04,4.01,False
2025-04-22,486.40,316.16,3.89,False
2025-04-23,587.60,381.94,4.70,False
2025-04-24,436.70,283.86,3.49,False
2025-04-25,428.50,278.52,3.43,False
2025-04-26,452.00,293.80,3.62,False
2025-04-27,438.60,285.09,3.51,False
2025-04-28,327.70,213.00,2.62,False
2025-04-29,489.70,318.31,3.92,False
2025-04-30,455.80,296.27,3.65,False
2025-05-01,430.20,279.63,3.44,False
2025-05-02,561.60,365.04,4.49,False
2025-05-03,519.70,337.81,4.16,False
2025-05-04,597.20,388.18,4.78,False
2025-05-05,560.30,364.19,4.48,False
2025-05-06,552.00,358.80,4.42,False
2025-05-07,571.30,371.35,4.57,False
2025-05-08,561.20,364.78,4.49,False
2025-05-09,573.30,372.64,4.59,False
2025-05-10,479.90,311.94,3.84,False
2025-05-11,456.70,296.86,3.65,False
2025-05-12,593.20,385.58,4.75,False
2025-05-13,568.10,369.26,4.54,False
2025-05-14,342.80,222.82,2.74,False
2025-05-15,533.00,346.45,4.26,False
2025-05-16,345.80,224.77,2.77,False
2025-05-17,230.50,149.82,1.84,False
2025-05-18,569.60,370.24,4.56,False
2025-05-19,592.80,385.32,4.74,False
2025-05-20,571.80,371.67,4.57,False
2025-05-21,534.40,347.36,4.28,False
2025-05-22,477.40,310.31,3.82,False
2025-05-23,338.50,220.03,2.71,False
2025-05-24,426.40,277.16,3.41,False
2025-05-25,518.30,336.89,4.15,False
2025-05-26,482.80,313.82,3.86,False
2025-05-27,524.00,340.60,4.19,False
2025-05-28,374.70,243.56,3.00,False
2025-05-29,397.10,258.12,3.18,False
2025-05-30,413.00,268.45,3.30,False
2025-05-31,404.40,262.86,3.24,False
2025-06-01,414.00,269.10,3.31,False
2025-06-02,416.00,270.40,3.33,False
2025-06-03,524.00,340.60,4.19,False
2025-06-04,536.00,348.40,4.29,False
2025-06-05,504.60,327.99,4.04,False
2025-06-06,527.40,342.81,4.22,False
2025-06-07,524.30,340.80,4.19,False
2025-06-08,470.80,306.02,3.77,False
2025-06-09,521.40,338.91,4.17,False
2025-06-10,448.90,291.79,3.59,False
2025-06-11,525.30,341.44,4.20,False
2025-06-12,468.40,304.46,3.75,False
2025-06-13,498.60,324.09,3.99,False
2025-06-14,567.60,368.94,4.54,False
2025-06-15,548.90,356.79,4.39,False
2025-06-16,520.40,338.26,4.16,False
2025-06-17,553.90,360.04,4.43,False
2025-06-18,514.40,334.36,4.12,False
2025-06-19,430.60,279.89,3.44,False
2025-06-20,427.40,277.81,3.42,False
2025-06-21,519.60,337.74,4.16,False
2025-06-22,544.30,353.80,4.35,False
2025-06-23,530.90,345.08,4.25,False
2025-06-24,271.00,176.15,2.17,False
2025-06-25,482.60,313.69,3.86,False
2025-06-26,531.60,345.54,4.25,False
2025-06-27,547.20,355.68,4.38,False
2025-06-28,565.00,367.25,4.52,False
2025-06-29,530.20,344.63,4.24,False
2025-06-30,548.80,356.72,4.39,False
2025-07-01,560.00,364.00,4.48,False
2025-07-02,562.00,365.30,4.50,False
2025-07-03,568.90,369.79,4.55,False
2025-07-04,569.40,370.11,4.56,False
2025-07-05,538.30,349.89,4.31,False
2025-07-06,495.10,321.81,3.96,False
2025-07-07,558.50,363.02,4.47,False
2025-07-08,561.40,364.91,4.49,False
2025-07-09,522.10,339.37,4.18,False
2025-07-10,478.20,310.83,3.83,False
2025-07-11,330.20,214.63,2.64,False
2025-07-12,558.60,363.09,4.47,False
2025-07-13,315.10,204.81,2.52,False
2025-07-14,381.80,248.17,3.05,False
2025-07-15,513.60,333.84,4.11,False
2025-07-16,561.80,365.17,4.49,False
2025-07-17,560.50,364.32,4.48,False
2025-07-18,527.40,342.81,4.22,False
2025-07-19,561.10,364.71,4.49,False
2025-07-20,540.60,351.39,4.32,False
2025-07-21,562.40,365.56,4.50,False
2025-07-22,543.80,353.47,4.35,False
2025-07-23,542.00,352.30,4.34,False
2025-07-24,555.80,361.27,4.45,False
2025-07-25,524.60,340.99,4.20,False
2025-07-26,537.60,349.44,4.30,False
2025-07-27,555.60,361.14,4.44,False
2025-07-28,533.60,346.84,4.27,False
2025-07-29,542.00,352.30,4.34,False
2025-07-30,559.40,363.61,4.48,False
2025-07-31,521.30,338.85,4.17,False
2025-08-01,510.30,331.69,4.08,False
2025-08-02,585.40,380.51,4.68,False
2025-08-03,595.40,387.01,4.76,False
2025-08-04,545.80,354.77,4.37,False
2025-08-05,325.50,211.57,2.60,False
2025-08-06,505.70,328.70,4.05,False
2025-08-07,491.20,319.28,3.93,False
2025-08-08,416.10,270.46,3.33,False
2025-08-09,549.30,357.05,4.39,False
2025-08-10,567.40,368.81,4.54,False
2025-08-11,587.30,381.75,4.70,False
2025-08-12,580.90,377.58,4.65,False
2025-08-13,582.40,378.56,4.66,False
2025-08-14,539.60,350.74,4.32,False
2025-08-15,566.10,367.96,4.53,False
2025-08-16,584.50,379.93,4.68,False
2025-08-17,584.50,379.93,4.68,False
2025-08-18,596.10,387.46,4.77,False
2025-08-19,594.60,386.49,4.76,False
2025-08-20,577.40,375.31,4.62,False
2025-08-21,585.40,380.51,4.68,False
2025-08-22,615.00,399.75,4.92,False
2025-08-23,547.60,355.94,4.38,False
2025-08-24,590.40,383.76,4.72,False
2025-08-25,597.20,388.18,4.78,False
2025-08-26,595.60,387.14,4.76,False
2025-08-27,488.80,317.72,3.91,False
2025-08-28,543.30,353.14,4.35,False
2025-08-29,524.60,340.99,4.20,False
2025-08-30,529.50,344.18,4.24,False
2025-08-31,599.90,389.94,4.80,False
2025-09-01,628.30,408.39,5.03,False
2025-09-02,637.60,414.44,5.10,False
2025-09-03,545.40,354.51,4.36,False
2025-09-04,566.10,367.96,4.53,False
2025-09-05,485.10,315.31,3.88,False
2025-09-06,531.50,345.48,4.25,False
2025-09-07,642.60,417.69,5.14,False
2025-09-08,659.90,428.94,5.28,False
2025-09-09,621.70,404.11,4.97,False
2025-09-10,543.80,353.47,4.35,False
2025-09-11,616.70,400.86,4.93,False
2025-09-12,573.90,373.04,4.59,False
2025-09-13,510.30,331.69,4.08,False
2025-09-14,516.40,335.66,4.13,False
2025-09-15,454.60,295.49,3.64,False
2025-09-16,443.20,288.08,3.55,False
2025-09-17,254.70,165.56,2.04,False
2025-09-18,355.50,231.07,2.84,False
2025-09-19,318.80,207.22,2.55,False
2025-09-20,556.50,361.73,4.45,False
2025-09-21,621.60,404.04,4.97,False
