date_time,uac_avg,uac_total,air_temp,ghi,gti
2023-09-01 00:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-09-01 01:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2023-09-01 02:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-01 03:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-01 04:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-01 05:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-01 06:00:00-03:00,0.47,0.94,18.75,19.5,19.0
2023-09-01 07:00:00-03:00,4.92,9.85,20.5,211.25,242.0
2023-09-01 08:00:00-03:00,16.68,33.35,22.0,452.5,505.75
2023-09-01 09:00:00-03:00,23.95,47.9,23.5,665.0,732.5
2023-09-01 10:00:00-03:00,29.08,58.15,24.75,822.0,898.0
2023-09-01 11:00:00-03:00,31.88,63.75,27.0,911.5,992.0
2023-09-01 12:00:00-03:00,32.35,64.71,28.5,914.75,993.5
2023-09-01 13:00:00-03:00,28.54,57.09,29.0,737.5,786.5
2023-09-01 14:00:00-03:00,25.11,50.22,29.0,448.0,449.0
2023-09-01 15:00:00-03:00,7.08,14.16,29.0,286.75,282.75
2023-09-01 16:00:00-03:00,5.32,10.65,28.75,210.25,212.0
2023-09-01 17:00:00-03:00,1.73,3.46,27.0,51.75,51.5
2023-09-01 18:00:00-03:00,0.0,0.0,25.25,0.0,0.0
2023-09-01 19:00:00-03:00,0.0,0.0,23.75,0.0,0.0
2023-09-01 20:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-09-01 21:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-01 22:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-01 23:00:00-03:00,0.0,0.0,21.25,0.0,0.0
2023-09-02 00:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-02 01:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-09-02 02:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-02 03:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-02 04:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-02 05:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2023-09-02 06:00:00-03:00,0.3,0.59,20.0,22.75,24.0
2023-09-02 07:00:00-03:00,6.29,12.58,21.5,216.75,248.0
2023-09-02 08:00:00-03:00,16.63,33.27,22.5,455.5,508.0
2023-09-02 09:00:00-03:00,23.76,47.52,23.5,664.25,729.5
2023-09-02 10:00:00-03:00,28.7,57.4,24.75,820.25,894.0
2023-09-02 11:00:00-03:00,30.2,60.41,26.75,867.75,937.75
2023-09-02 12:00:00-03:00,32.01,64.02,28.0,811.5,867.25
2023-09-02 13:00:00-03:00,22.29,44.58,29.0,671.5,702.75
2023-09-02 14:00:00-03:00,18.42,36.85,29.0,396.0,394.75
2023-09-02 15:00:00-03:00,13.53,27.06,28.75,170.25,167.5
2023-09-02 16:00:00-03:00,4.85,9.7,27.0,71.5,70.25
2023-09-02 17:00:00-03:00,1.11,2.22,25.5,37.5,36.75
2023-09-02 18:00:00-03:00,0.0,0.0,24.25,0.0,0.0
2023-09-02 19:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2023-09-02 20:00:00-03:00,0.0,0.0,23.25,0.0,0.0
2023-09-02 21:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-09-02 22:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-02 23:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-09-03 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-03 01:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-03 02:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-03 03:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-03 04:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-03 05:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-03 06:00:00-03:00,0.75,1.5,19.75,28.75,33.0
2023-09-03 07:00:00-03:00,7.32,14.65,22.0,223.75,256.75
2023-09-03 08:00:00-03:00,16.42,32.83,23.75,462.25,513.5
2023-09-03 09:00:00-03:00,23.92,47.84,25.25,676.0,741.0
2023-09-03 10:00:00-03:00,28.94,57.89,26.5,834.0,907.5
2023-09-03 11:00:00-03:00,31.33,62.66,28.25,903.25,977.5
2023-09-03 12:00:00-03:00,31.08,62.17,29.0,840.75,900.0
2023-09-03 13:00:00-03:00,23.28,46.56,29.25,745.75,793.25
2023-09-03 14:00:00-03:00,17.48,34.97,30.0,680.25,734.25
2023-09-03 15:00:00-03:00,18.07,36.14,30.0,560.5,619.25
2023-09-03 16:00:00-03:00,11.39,22.77,29.25,330.75,375.0
2023-09-03 17:00:00-03:00,1.36,2.73,27.5,91.75,110.0
2023-09-03 18:00:00-03:00,0.0,0.0,25.5,0.0,0.0
2023-09-03 19:00:00-03:00,0.0,0.0,23.75,0.0,0.0
2023-09-03 20:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-09-03 21:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-03 22:00:00-03:00,0.0,0.0,21.25,0.0,0.0
2023-09-03 23:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-09-04 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-04 01:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-09-04 02:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-04 03:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-04 04:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2023-09-04 05:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-04 06:00:00-03:00,0.82,1.65,19.25,31.5,37.0
2023-09-04 07:00:00-03:00,7.32,14.63,22.25,235.75,271.25
2023-09-04 08:00:00-03:00,15.88,31.77,25.0,475.25,527.75
2023-09-04 09:00:00-03:00,23.22,46.43,26.75,681.5,745.0
2023-09-04 10:00:00-03:00,26.94,53.87,28.0,805.25,870.0
2023-09-04 11:00:00-03:00,24.66,49.31,29.5,813.0,865.75
2023-09-04 12:00:00-03:00,20.91,41.82,30.25,676.0,694.25
2023-09-04 13:00:00-03:00,17.04,34.08,31.0,502.75,503.75
2023-09-04 14:00:00-03:00,10.6,21.19,31.0,241.25,237.25
2023-09-04 15:00:00-03:00,11.73,23.46,30.5,289.75,287.0
2023-09-04 16:00:00-03:00,5.48,10.96,30.0,199.75,197.5
2023-09-04 17:00:00-03:00,2.71,5.42,28.75,66.25,68.0
2023-09-04 18:00:00-03:00,0.01,0.02,26.0,0.0,0.0
2023-09-04 19:00:00-03:00,0.0,0.0,25.0,0.0,0.0
2023-09-04 20:00:00-03:00,0.0,0.0,24.25,0.0,0.0
2023-09-04 21:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2023-09-04 22:00:00-03:00,0.0,0.0,23.25,0.0,0.0
2023-09-04 23:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-05 00:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-05 01:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-05 02:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-05 03:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-09-05 04:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-05 05:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-05 06:00:00-03:00,0.49,0.98,21.5,20.0,19.75
2023-09-05 07:00:00-03:00,6.14,12.28,23.25,198.75,215.0
2023-09-05 08:00:00-03:00,15.55,31.1,25.25,468.0,516.5
2023-09-05 09:00:00-03:00,22.85,45.71,26.5,679.0,739.75
2023-09-05 10:00:00-03:00,20.55,41.1,27.25,744.25,794.25
2023-09-05 11:00:00-03:00,9.32,18.65,28.5,543.75,548.75
2023-09-05 12:00:00-03:00,22.78,45.56,29.5,756.75,794.25
2023-09-05 13:00:00-03:00,13.28,26.56,30.0,637.75,655.75
2023-09-05 14:00:00-03:00,9.27,18.55,30.0,485.0,489.5
2023-09-05 15:00:00-03:00,14.4,28.81,30.0,447.75,473.0
2023-09-05 16:00:00-03:00,4.96,9.91,28.75,244.75,257.75
2023-09-05 17:00:00-03:00,0.32,0.65,26.75,49.0,48.75
2023-09-05 18:00:00-03:00,0.0,0.0,25.0,0.0,0.0
2023-09-05 19:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2023-09-05 20:00:00-03:00,0.0,0.0,23.75,0.0,0.0
2023-09-05 21:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-09-05 22:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-09-05 23:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-09-06 00:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-06 01:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-06 02:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-06 03:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-09-06 04:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-06 05:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-06 06:00:00-03:00,0.87,1.74,20.25,32.25,36.75
2023-09-06 07:00:00-03:00,7.59,15.18,21.75,234.0,264.75
2023-09-06 08:00:00-03:00,16.66,33.31,23.25,472.25,520.0
2023-09-06 09:00:00-03:00,24.45,48.9,24.5,679.0,737.75
2023-09-06 10:00:00-03:00,28.42,56.83,25.75,835.25,902.75
2023-09-06 11:00:00-03:00,30.3,60.6,26.75,886.75,951.75
2023-09-06 12:00:00-03:00,29.38,58.77,27.0,882.25,944.5
2023-09-06 13:00:00-03:00,27.62,55.24,28.0,747.75,790.5
2023-09-06 14:00:00-03:00,21.23,42.46,29.0,617.5,651.5
2023-09-06 15:00:00-03:00,20.44,40.88,28.0,534.5,581.25
2023-09-06 16:00:00-03:00,13.49,26.98,27.25,292.75,318.0
2023-09-06 17:00:00-03:00,1.58,3.15,26.25,74.25,78.0
2023-09-06 18:00:00-03:00,0.0,0.0,24.5,0.0,0.0
2023-09-06 19:00:00-03:00,0.0,0.0,23.25,0.0,0.0
2023-09-06 20:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2023-09-06 21:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-06 22:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-06 23:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2023-09-07 00:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-09-07 01:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-07 02:00:00-03:00,0.0,0.0,18.5,0.0,0.0
2023-09-07 03:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-07 04:00:00-03:00,0.0,0.0,17.5,0.0,0.0
2023-09-07 05:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-09-07 06:00:00-03:00,1.01,2.01,17.5,42.0,50.5
2023-09-07 07:00:00-03:00,8.56,17.12,19.25,260.75,296.75
2023-09-07 08:00:00-03:00,18.25,36.5,20.5,510.0,562.0
2023-09-07 09:00:00-03:00,26.12,52.25,21.75,729.0,792.5
2023-09-07 10:00:00-03:00,31.48,62.96,23.25,891.75,962.75
2023-09-07 11:00:00-03:00,34.34,68.68,25.0,983.25,1058.5
2023-09-07 12:00:00-03:00,34.44,68.88,26.75,997.0,1073.75
2023-09-07 13:00:00-03:00,32.14,64.28,27.0,925.5,997.75
2023-09-07 14:00:00-03:00,27.63,55.26,28.0,793.5,859.5
2023-09-07 15:00:00-03:00,20.74,41.49,28.0,594.25,650.0
2023-09-07 16:00:00-03:00,11.91,23.82,27.5,353.5,396.0
2023-09-07 17:00:00-03:00,2.96,5.93,26.0,99.0,113.5
2023-09-07 18:00:00-03:00,0.01,0.02,24.0,0.0,0.0
2023-09-07 19:00:00-03:00,0.0,0.0,22.25,0.0,0.0
2023-09-07 20:00:00-03:00,0.0,0.0,21.25,0.0,0.0
2023-09-07 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-07 22:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-07 23:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-09-08 00:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-08 01:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-08 02:00:00-03:00,0.0,0.0,17.5,0.0,0.0
2023-09-08 03:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-09-08 04:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-09-08 05:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-09-08 06:00:00-03:00,1.02,2.05,17.5,44.75,53.75
2023-09-08 07:00:00-03:00,8.57,17.14,19.5,265.75,301.0
2023-09-08 08:00:00-03:00,18.14,36.28,21.25,512.5,563.0
2023-09-08 09:00:00-03:00,25.79,51.58,22.5,726.75,788.25
2023-09-08 10:00:00-03:00,30.76,61.52,24.0,885.75,954.75
2023-09-08 11:00:00-03:00,32.24,64.48,26.0,971.25,1043.75
2023-09-08 12:00:00-03:00,31.68,63.37,27.0,929.25,994.0
2023-09-08 13:00:00-03:00,30.15,60.3,28.0,797.5,846.0
2023-09-08 14:00:00-03:00,17.77,35.54,28.0,643.5,679.0
2023-09-08 15:00:00-03:00,15.21,30.42,28.0,566.25,615.5
2023-09-08 16:00:00-03:00,11.08,22.17,28.0,319.75,350.75
2023-09-08 17:00:00-03:00,2.33,4.66,26.5,82.25,87.5
2023-09-08 18:00:00-03:00,0.01,0.02,24.25,0.0,0.0
2023-09-08 19:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-09-08 20:00:00-03:00,0.0,0.0,22.25,0.0,0.0
2023-09-08 21:00:00-03:00,0.0,0.0,21.25,0.0,0.0
2023-09-08 22:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-09-08 23:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-09-09 00:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-09 01:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2023-09-09 02:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-09 03:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-09 04:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-09 05:00:00-03:00,0.0,0.0,17.75,0.0,0.0
2023-09-09 06:00:00-03:00,1.18,2.37,18.5,37.5,40.5
2023-09-09 07:00:00-03:00,7.48,14.97,20.5,241.5,265.5
2023-09-09 08:00:00-03:00,17.85,35.71,22.5,511.5,559.5
2023-09-09 09:00:00-03:00,24.66,49.33,24.5,727.25,786.0
2023-09-09 10:00:00-03:00,30.24,60.49,26.0,886.25,953.0
2023-09-09 11:00:00-03:00,31.9,63.79,28.0,963.5,1033.0
2023-09-09 12:00:00-03:00,24.09,48.18,29.0,930.0,992.75
2023-09-09 13:00:00-03:00,25.11,50.22,29.25,849.0,905.75
2023-09-09 14:00:00-03:00,26.68,53.37,30.0,742.5,796.75
2023-09-09 15:00:00-03:00,20.25,40.5,29.5,584.25,634.5
2023-09-09 16:00:00-03:00,11.23,22.46,29.0,345.75,382.5
2023-09-09 17:00:00-03:00,2.08,4.17,28.0,84.0,90.5
2023-09-09 18:00:00-03:00,0.01,0.02,25.75,0.0,0.0
2023-09-09 19:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2023-09-09 20:00:00-03:00,0.0,0.0,23.25,0.0,0.0
2023-09-09 21:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-09-09 22:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-09 23:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-10 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-10 01:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-10 02:00:00-03:00,0.0,0.0,18.5,0.0,0.0
2023-09-10 03:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-10 04:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-10 05:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-10 06:00:00-03:00,1.1,2.19,19.0,47.25,55.25
2023-09-10 07:00:00-03:00,8.56,17.11,21.0,272.75,305.25
2023-09-10 08:00:00-03:00,18.0,35.99,23.0,519.5,566.0
2023-09-10 09:00:00-03:00,25.56,51.12,24.5,734.25,792.0
2023-09-10 10:00:00-03:00,30.72,61.45,26.25,893.25,958.5
2023-09-10 11:00:00-03:00,33.23,66.46,28.0,982.5,1051.75
2023-09-10 12:00:00-03:00,33.3,66.6,29.25,994.0,1063.75
2023-09-10 13:00:00-03:00,31.35,62.7,30.0,914.25,978.75
2023-09-10 14:00:00-03:00,26.98,53.95,30.0,772.5,829.75
2023-09-10 15:00:00-03:00,20.34,40.67,30.0,591.0,641.25
2023-09-10 16:00:00-03:00,11.51,23.02,29.5,351.0,388.0
2023-09-10 17:00:00-03:00,2.64,5.28,28.0,96.0,106.0
2023-09-10 18:00:00-03:00,0.01,0.02,25.75,0.0,0.0
2023-09-10 19:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2023-09-10 20:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-09-10 21:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-09-10 22:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-10 23:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-09-11 00:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-09-11 01:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-11 02:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-11 03:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-11 04:00:00-03:00,0.0,0.0,17.5,0.0,0.0
2023-09-11 05:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-09-11 06:00:00-03:00,1.19,2.38,18.0,51.5,60.25
2023-09-11 07:00:00-03:00,9.11,18.22,20.0,284.25,316.75
2023-09-11 08:00:00-03:00,18.74,37.49,22.0,537.0,584.25
2023-09-11 09:00:00-03:00,26.3,52.59,24.0,755.25,813.0
2023-09-11 10:00:00-03:00,31.36,62.72,25.5,916.0,981.25
2023-09-11 11:00:00-03:00,33.83,67.65,27.5,1005.75,1075.0
2023-09-11 12:00:00-03:00,33.86,67.73,29.0,1016.5,1086.25
2023-09-11 13:00:00-03:00,31.6,63.19,29.0,931.5,995.25
2023-09-11 14:00:00-03:00,27.19,54.38,29.5,805.25,865.0
2023-09-11 15:00:00-03:00,20.45,40.9,29.5,602.0,651.5
2023-09-11 16:00:00-03:00,11.73,23.46,29.0,358.25,394.25
2023-09-11 17:00:00-03:00,2.84,5.69,27.5,109.0,124.75
2023-09-11 18:00:00-03:00,0.01,0.02,25.25,0.25,0.25
2023-09-11 19:00:00-03:00,0.0,0.0,23.5,0.0,0.0
2023-09-11 20:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-09-11 21:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-11 22:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-11 23:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-12 00:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-09-12 01:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-12 02:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-12 03:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-12 04:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-12 05:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-09-12 06:00:00-03:00,1.16,2.32,18.25,50.5,57.25
2023-09-12 07:00:00-03:00,8.76,17.52,21.0,274.0,302.25
2023-09-12 08:00:00-03:00,18.19,36.37,23.25,521.5,564.0
2023-09-12 09:00:00-03:00,25.57,51.14,24.75,735.0,788.0
2023-09-12 10:00:00-03:00,30.25,60.5,26.25,892.25,953.0
2023-09-12 11:00:00-03:00,32.21,64.42,28.25,948.75,1008.75
2023-09-12 12:00:00-03:00,21.81,43.62,29.75,750.75,774.5
2023-09-12 13:00:00-03:00,28.38,56.75,30.0,734.25,763.5
2023-09-12 14:00:00-03:00,26.0,52.0,30.0,574.25,589.5
2023-09-12 15:00:00-03:00,15.77,31.54,30.25,465.75,486.0
2023-09-12 16:00:00-03:00,6.93,13.86,30.0,326.5,353.25
2023-09-12 17:00:00-03:00,1.66,3.33,29.0,70.0,70.75
2023-09-12 18:00:00-03:00,0.01,0.02,26.25,0.0,0.0
2023-09-12 19:00:00-03:00,0.0,0.0,25.0,0.0,0.0
2023-09-12 20:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2023-09-12 21:00:00-03:00,0.0,0.0,23.5,0.0,0.0
2023-09-12 22:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2023-09-12 23:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-09-13 00:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-09-13 01:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-13 02:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-13 03:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-13 04:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-13 05:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2023-09-13 06:00:00-03:00,1.16,2.32,20.0,51.0,57.5
2023-09-13 07:00:00-03:00,8.56,17.12,23.25,279.0,306.25
2023-09-13 08:00:00-03:00,17.83,35.65,25.5,527.0,568.5
2023-09-13 09:00:00-03:00,25.22,50.44,27.25,743.25,795.0
2023-09-13 10:00:00-03:00,29.92,59.84,28.75,901.25,961.0
2023-09-13 11:00:00-03:00,31.88,63.77,30.5,984.5,1047.25
2023-09-13 12:00:00-03:00,32.11,64.21,32.0,975.25,1036.0
2023-09-13 13:00:00-03:00,27.58,55.17,32.0,811.5,853.5
2023-09-13 14:00:00-03:00,15.51,31.02,32.5,624.25,649.25
2023-09-13 15:00:00-03:00,6.26,12.53,32.75,441.5,455.75
2023-09-13 16:00:00-03:00,3.65,7.3,32.0,228.25,229.25
2023-09-13 17:00:00-03:00,1.34,2.67,31.0,78.25,80.5
2023-09-13 18:00:00-03:00,0.03,0.06,28.5,0.0,0.0
2023-09-13 19:00:00-03:00,0.0,0.0,25.75,0.0,0.0
2023-09-13 20:00:00-03:00,0.0,0.0,25.0,0.0,0.0
2023-09-13 21:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2023-09-13 22:00:00-03:00,0.0,0.0,23.75,0.0,0.0
2023-09-13 23:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-09-14 00:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-14 01:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-14 02:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-09-14 03:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-14 04:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-14 05:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-09-14 06:00:00-03:00,1.13,2.26,21.25,40.0,41.25
2023-09-14 07:00:00-03:00,7.77,15.54,22.0,257.75,279.0
2023-09-14 08:00:00-03:00,16.82,33.63,23.25,501.5,536.75
2023-09-14 09:00:00-03:00,24.08,48.16,24.5,714.75,760.25
2023-09-14 10:00:00-03:00,28.74,57.48,26.5,873.0,926.5
2023-09-14 11:00:00-03:00,30.05,60.1,28.5,955.75,1013.25
2023-09-14 12:00:00-03:00,30.33,60.65,29.75,914.5,964.25
2023-09-14 13:00:00-03:00,21.86,43.72,30.5,729.25,755.75
2023-09-14 14:00:00-03:00,22.99,45.99,31.0,691.25,727.5
2023-09-14 15:00:00-03:00,12.42,24.83,30.0,420.5,434.5
2023-09-14 16:00:00-03:00,3.94,7.89,29.25,143.75,141.25
2023-09-14 17:00:00-03:00,1.17,2.35,27.5,50.75,50.25
2023-09-14 18:00:00-03:00,0.0,0.0,25.5,0.0,0.0
2023-09-14 19:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2023-09-14 20:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-09-14 21:00:00-03:00,0.0,0.0,22.25,0.0,0.0
2023-09-14 22:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-09-14 23:00:00-03:00,0.0,0.0,21.25,0.0,0.0
2023-09-15 00:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-09-15 01:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-15 02:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-09-15 03:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-15 04:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2023-09-15 05:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-09-15 06:00:00-03:00,0.65,1.3,19.5,31.5,31.0
2023-09-15 07:00:00-03:00,3.44,6.89,21.25,135.0,133.25
2023-09-15 08:00:00-03:00,11.26,22.53,22.5,488.0,518.25
2023-09-15 09:00:00-03:00,16.04,32.07,23.5,624.75,653.75
2023-09-15 10:00:00-03:00,28.26,56.52,24.5,759.25,793.0
2023-09-15 11:00:00-03:00,22.61,45.22,26.0,786.25,814.25
2023-09-15 12:00:00-03:00,21.35,42.7,27.0,713.0,726.5
2023-09-15 13:00:00-03:00,15.5,31.0,26.5,408.5,401.5
2023-09-15 14:00:00-03:00,12.13,24.26,26.0,314.5,309.25
2023-09-15 15:00:00-03:00,7.78,15.56,26.0,153.75,151.0
2023-09-15 16:00:00-03:00,2.38,4.77,26.0,122.0,120.0
2023-09-15 17:00:00-03:00,1.99,3.98,24.75,52.5,51.5
2023-09-15 18:00:00-03:00,0.0,0.0,23.75,0.0,0.0
2023-09-15 19:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-09-15 20:00:00-03:00,0.0,0.0,22.25,0.0,0.0
2023-09-15 21:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-09-15 22:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-09-15 23:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-09-16 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-16 01:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-16 02:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-09-16 03:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-09-16 04:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-16 05:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-09-16 06:00:00-03:00,0.67,1.34,20.0,29.25,28.75
2023-09-16 07:00:00-03:00,2.33,4.66,21.25,151.75,149.5
2023-09-16 08:00:00-03:00,4.93,9.86,22.0,227.75,224.25
2023-09-16 09:00:00-03:00,15.14,30.27,23.0,474.75,474.25
2023-09-16 10:00:00-03:00,21.34,42.67,24.75,688.25,708.0
2023-09-16 11:00:00-03:00,24.68,49.36,27.25,880.75,923.25
2023-09-16 12:00:00-03:00,27.44,54.88,28.0,872.25,912.5
2023-09-16 13:00:00-03:00,27.84,55.67,28.0,834.75,876.0
2023-09-16 14:00:00-03:00,14.32,28.64,28.0,517.5,528.75
2023-09-16 15:00:00-03:00,2.56,5.12,28.75,83.0,81.25
2023-09-16 16:00:00-03:00,0.49,0.98,28.5,50.25,49.75
