date_time,pv_energy,income_value,full_power_hours,filled
2023-09-18,88.10,57.27,0.60,False
2023-09-19,87.30,56.74,0.60,False
2023-09-20,86.40,56.16,0.59,False
2023-09-21,83.10,54.02,0.57,False
2023-09-22,81.50,52.98,0.56,False
2023-09-23,74.80,48.62,0.51,False
2023-09-24,76.30,49.59,0.52,False
2023-09-25,74.20,48.23,0.51,False
2023-09-26,68.20,44.33,0.47,False
2023-09-27,74.70,48.55,0.51,False
2023-09-28,56.50,36.73,0.39,False
2023-09-29,65.30,42.45,0.45,False
2023-09-30,85.40,55.51,0.58,False
2023-10-01,78.90,51.28,0.54,False
2023-10-02,71.10,46.22,0.49,False
2023-10-03,49.90,32.44,0.34,False
2023-10-04,70.90,46.09,0.49,False
2023-10-05,49.30,32.05,0.34,False
2023-10-06,57.50,37.38,0.39,False
2023-10-07,82.10,53.37,0.56,False
2023-10-08,58.80,38.22,0.40,False
2023-10-09,53.80,34.97,0.37,False
2023-10-10,82.50,53.62,0.56,False
2023-10-11,98.90,64.28,0.68,False
2023-10-12,87.70,57.01,0.60,False
2023-10-13,56.50,36.73,0.39,False
2023-10-14,93.90,61.03,0.64,False
2023-10-15,101.80,66.17,0.70,False
2023-10-16,104.00,67.60,0.71,False
2023-10-17,101.20,65.78,0.69,False
2023-10-18,103.10,67.02,0.71,False
2023-10-19,94.60,61.49,0.65,False
2023-10-20,72.70,47.26,0.50,False
2023-10-21,67.50,43.88,0.46,False
2023-10-22,107.00,69.55,0.73,False
2023-10-23,93.50,60.77,0.64,False
2023-10-24,86.40,56.16,0.59,False
2023-10-25,76.80,49.92,0.53,False
2023-10-26,85.30,55.45,0.58,False
2023-10-27,63.40,41.21,0.43,False
2023-10-28,56.10,36.47,0.38,False
2023-10-29,92.30,59.99,0.63,False
2023-10-30,102.50,66.62,0.70,False
2023-10-31,82.00,53.30,0.56,False
2023-11-01,98.80,64.22,0.68,False
2023-11-02,76.80,49.92,0.53,False
2023-11-03,65.60,42.64,0.45,False
2023-11-04,68.80,44.72,0.47,False
2023-11-05,58.50,38.02,0.40,False
2023-11-06,93.50,60.77,0.64,False
2023-11-07,99.70,64.81,0.68,False
2023-11-08,102.70,66.75,0.70,False
2023-11-09,108.10,70.27,0.74,False
2023-11-10,96.60,62.79,0.66,False
2023-11-11,105.10,68.31,0.72,False
2023-11-12,94.20,61.23,0.65,False
2023-11-13,74.30,48.30,0.51,False
2023-11-14,92.30,59.99,0.63,False
2023-11-15,91.70,59.60,0.63,False
2023-11-16,92.80,60.32,0.64,False
2023-11-17,84.20,54.73,0.58,False
2023-11-18,97.90,63.63,0.67,False
2023-11-19,72.50,47.12,0.50,False
2023-11-20,34.40,22.36,0.24,False
2023-11-21,66.40,43.16,0.46,False
2023-11-22,50.30,32.70,0.34,False
2023-11-23,84.60,54.99,0.58,False
2023-11-24,86.40,56.16,0.59,False
2023-11-25,96.70,62.85,0.66,False
2023-11-26,102.60,66.69,0.70,False
2023-11-27,56.10,36.47,0.38,False
2023-11-28,84.40,54.86,0.58,False
2023-11-29,68.70,44.66,0.47,False
2023-11-30,79.60,51.74,0.55,False
2023-12-01,53.10,34.52,0.36,False
2023-12-02,80.70,52.45,0.55,False
