date_time,air_temp,dni,ghi,dhi,gti,cloud_opacity
2023-06-16 11:00:00,24.0,876.25,734.5,82.5,913.25,0.0
2023-06-16 12:00:00,26.0,682.5,705.75,179.25,854.75,7.625
2023-06-16 13:00:00,26.25,133.0,445.75,345.25,469.0,38.975
2023-06-16 14:00:00,26.0,0.0,127.0,127.0,122.75,80.15
2023-06-16 15:00:00,26.0,0.0,122.0,122.0,118.0,72.425
2023-06-16 16:00:00,25.5,55.25,143.75,130.5,151.5,43.975
2023-06-16 17:00:00,24.0,4.25,43.25,42.5,42.75,47.8
2023-06-16 18:00:00,21.5,0.0,0.0,0.0,0.0,67.625
2023-06-16 19:00:00,19.25,0.0,0.0,0.0,0.0,64.6
2023-06-16 20:00:00,18.25,0.0,0.0,0.0,0.0,60.650000000000006
2023-06-16 21:00:00,18.0,0.0,0.0,0.0,0.0,63.4
2023-06-16 22:00:00,18.0,0.0,0.0,0.0,0.0,52.025
2023-06-16 23:00:00,17.75,0.0,0.0,0.0,0.0,51.75
2023-06-17 00:00:00,17.0,0.0,0.0,0.0,0.0,54.475
2023-06-17 01:00:00,17.0,0.0,0.0,0.0,0.0,62.425
2023-06-17 02:00:00,17.0,0.0,0.0,0.0,0.0,64.5
2023-06-17 03:00:00,17.0,0.0,0.0,0.0,0.0,74.925
2023-06-17 04:00:00,17.0,0.0,0.0,0.0,0.0,67.275
2023-06-17 05:00:00,16.0,0.0,0.0,0.0,0.0,61.975
2023-06-17 06:00:00,16.5,0.0,0.0,0.0,0.0,51.6
2023-06-17 07:00:00,17.0,0.0,42.0,42.0,40.5,47.7
2023-06-17 08:00:00,17.75,0.0,136.5,136.5,131.75,52.1
2023-06-17 09:00:00,18.0,76.0,304.5,261.5,315.5,37.775
2023-06-17 10:00:00,19.0,213.25,454.75,318.0,499.25,28.424999999999997
2023-06-17 11:00:00,20.0,136.25,492.25,391.0,517.25,33.15
2023-06-17 12:00:00,21.75,0.0,293.75,293.75,284.0,61.724999999999994
2023-06-17 13:00:00,22.0,0.0,181.25,181.25,175.25,75.275
2023-06-17 14:00:00,22.5,0.0,207.25,207.25,200.25,67.0
2023-06-17 15:00:00,21.5,7.5,198.5,195.0,193.5,56.875
2023-06-17 16:00:00,21.0,127.5,194.25,157.0,219.0,28.275000000000002
2023-06-17 17:00:00,20.5,179.5,66.5,40.75,103.0,8.2
2023-06-17 18:00:00,18.75,0.0,0.0,0.0,0.0,2.4
2023-06-17 19:00:00,18.0,0.0,0.0,0.0,0.0,34.85
2023-06-17 20:00:00,18.0,0.0,0.0,0.0,0.0,2.25
2023-06-17 21:00:00,18.0,0.0,0.0,0.0,0.0,7.05
2023-06-17 22:00:00,17.25,0.0,0.0,0.0,0.0,4.949999999999999
2023-06-17 23:00:00,16.75,0.0,0.0,0.0,0.0,3.4
2023-06-18 00:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 01:00:00,15.25,0.0,0.0,0.0,0.0,0.0
2023-06-18 02:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 03:00:00,14.75,0.0,0.0,0.0,0.0,0.0
2023-06-18 04:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 05:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 06:00:00,14.0,0.25,0.25,0.25,0.25,0.0
2023-06-18 07:00:00,15.25,409.5,93.75,29.25,173.25,0.0
2023-06-18 08:00:00,16.5,744.25,304.75,50.5,448.75,0.0
2023-06-18 09:00:00,18.25,863.5,505.75,56.75,675.0,0.0
2023-06-18 10:00:00,20.0,917.0,663.75,61.5,846.5,0.0
2023-06-18 11:00:00,22.0,941.0,763.0,64.0,952.75,0.0
2023-06-18 12:00:00,24.25,947.75,795.25,65.0,987.25,0.0
2023-06-18 13:00:00,25.25,670.75,682.0,185.25,829.75,10.075
2023-06-18 14:00:00,26.0,504.75,547.75,220.0,661.75,16.1
2023-06-18 15:00:00,26.0,652.5,451.25,118.75,587.75,8.25
2023-06-18 16:00:00,25.25,562.25,266.25,81.5,380.5,8.274999999999999
2023-06-18 17:00:00,24.0,238.0,72.5,36.25,120.25,9.625
2023-06-18 18:00:00,21.25,0.0,0.0,0.0,0.0,4.925
2023-06-18 19:00:00,20.0,0.0,0.0,0.0,0.0,2.8
2023-06-18 20:00:00,19.25,0.0,0.0,0.0,0.0,0.0
2023-06-18 21:00:00,19.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 22:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 23:00:00,17.5,0.0,0.0,0.0,0.0,1.125
2023-06-19 00:00:00,16.25,0.0,0.0,0.0,0.0,2.4
2023-06-19 01:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 02:00:00,15.25,0.0,0.0,0.0,0.0,0.0
2023-06-19 03:00:00,14.25,0.0,0.0,0.0,0.0,0.0
2023-06-19 04:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 05:00:00,13.25,0.0,0.0,0.0,0.0,0.0
2023-06-19 06:00:00,14.0,0.25,0.25,0.0,0.25,0.0
2023-06-19 07:00:00,16.5,427.25,94.0,27.25,176.5,0.0
2023-06-19 08:00:00,18.25,748.0,303.75,49.25,448.25,0.0
2023-06-19 09:00:00,19.5,854.0,502.75,59.75,670.5,0.0
2023-06-19 10:00:00,21.0,904.75,659.5,65.5,840.5,0.0
2023-06-19 11:00:00,22.75,929.0,758.25,68.75,946.75,0.0
2023-06-19 12:00:00,24.5,935.75,790.25,70.0,980.25,0.0
2023-06-19 13:00:00,25.0,719.25,694.5,161.75,850.5,7.775
2023-06-19 14:00:00,25.0,567.75,563.25,196.5,689.5,13.0
2023-06-19 15:00:00,25.0,547.25,431.0,147.75,549.25,12.05
2023-06-19 16:00:00,25.0,470.0,251.0,102.25,347.25,11.45
2023-06-19 17:00:00,23.25,95.25,60.75,42.0,79.5,27.775
2023-06-19 18:00:00,21.0,0.0,0.0,0.0,0.0,15.875
2023-06-19 19:00:00,20.0,0.0,0.0,0.0,0.0,4.925
2023-06-19 20:00:00,19.0,0.0,0.0,0.0,0.0,4.925
2023-06-19 21:00:00,18.25,0.0,0.0,0.0,0.0,0.0
2023-06-19 22:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 23:00:00,17.25,0.0,0.0,0.0,0.0,0.0
2023-06-20 00:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 01:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 02:00:00,15.25,0.0,0.0,0.0,0.0,0.0
2023-06-20 03:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 04:00:00,14.5,0.0,0.0,0.0,0.0,0.0
2023-06-20 05:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 06:00:00,14.25,0.25,0.0,0.0,0.25,0.0
2023-06-20 07:00:00,15.75,429.5,94.0,27.0,176.75,0.0
2023-06-20 08:00:00,17.5,753.5,305.0,49.25,450.75,0.0
2023-06-20 09:00:00,19.25,860.25,505.75,59.75,674.5,0.0
2023-06-20 10:00:00,20.75,911.0,663.0,65.5,845.5,0.0
2023-06-20 11:00:00,22.5,934.5,762.25,69.0,951.75,0.0
2023-06-20 12:00:00,24.25,940.75,794.25,70.0,985.75,0.0
2023-06-20 13:00:00,25.0,793.5,718.75,131.5,887.25,5.125
2023-06-20 14:00:00,25.0,583.25,571.75,193.5,701.25,12.425
2023-06-20 15:00:00,25.0,596.0,442.0,138.25,569.5,10.275
2023-06-20 16:00:00,24.5,522.0,261.0,92.5,368.75,9.725
2023-06-20 17:00:00,22.75,194.75,70.75,40.75,111.25,13.575
2023-06-20 18:00:00,20.25,0.0,0.0,0.0,0.0,0.0
2023-06-20 19:00:00,19.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 20:00:00,18.5,0.0,0.0,0.0,0.0,0.0
2023-06-20 21:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 22:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 23:00:00,16.75,0.0,0.0,0.0,0.0,0.0
2023-06-21 00:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 01:00:00,15.25,0.0,0.0,0.0,0.0,0.0
2023-06-21 02:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 03:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 04:00:00,13.25,0.0,0.0,0.0,0.0,0.0
2023-06-21 05:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 06:00:00,13.25,0.0,0.0,0.0,0.0,5.2
2023-06-21 07:00:00,15.0,429.25,94.5,27.25,177.25,1.275
2023-06-21 08:00:00,16.75,762.5,307.5,49.5,455.0,0.0
2023-06-21 09:00:00,18.5,878.0,511.25,56.5,683.5,0.0
2023-06-21 10:00:00,20.25,932.0,671.75,61.25,857.75,0.0
2023-06-21 11:00:00,22.0,955.75,772.5,64.0,965.5,0.0
2023-06-21 12:00:00,24.0,962.0,805.25,65.0,1000.5,0.0
2023-06-21 13:00:00,24.75,953.5,767.75,64.0,960.25,0.0
2023-06-21 14:00:00,25.0,927.25,663.0,60.5,847.5,0.0
2023-06-21 15:00:00,25.0,874.5,500.25,55.0,671.0,0.0
2023-06-21 16:00:00,24.5,764.75,296.25,45.25,443.25,0.0
2023-06-21 17:00:00,23.25,364.25,81.75,28.25,152.75,2.6
2023-06-21 18:00:00,20.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 19:00:00,18.5,0.0,0.0,0.0,0.0,0.0
2023-06-21 20:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 21:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 22:00:00,16.75,0.0,0.0,0.0,0.0,0.0
2023-06-21 23:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-06-22 00:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-06-22 01:00:00,14.5,0.0,0.0,0.0,0.0,0.0
2023-06-22 02:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-22 03:00:00,13.25,0.0,0.0,0.0,0.0,0.0
2023-06-22 04:00:00,12.75,0.0,0.0,0.0,0.0,0.0
2023-06-22 05:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-06-22 06:00:00,12.75,0.0,0.0,0.0,0.0,0.0
2023-06-22 07:00:00,15.0,431.25,93.75,27.0,177.0,0.0
2023-06-22 08:00:00,16.5,762.5,307.25,49.25,454.75,0.0
2023-06-22 09:00:00,18.25,870.25,509.75,60.0,681.25,0.0
2023-06-22 10:00:00,19.5,921.5,669.5,66.0,854.0,0.0
2023-06-22 11:00:00,21.75,946.0,770.25,69.0,962.0,0.0
2023-06-22 12:00:00,23.75,952.75,803.5,70.0,997.5,0.0
2023-06-22 13:00:00,24.25,943.75,766.0,69.0,957.25,0.0
2023-06-22 14:00:00,25.0,916.5,661.0,65.5,844.75,0.0
2023-06-22 15:00:00,25.0,861.5,498.5,59.5,668.0,0.0
2023-06-22 16:00:00,24.5,748.25,295.5,48.75,439.75,0.0
2023-06-22 17:00:00,23.0,372.25,83.25,27.0,155.5,1.425
2023-06-22 18:00:00,20.0,0.0,0.0,0.0,0.0,0.0
2023-06-22 19:00:00,18.25,0.0,0.0,0.0,0.0,0.0
2023-06-22 20:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-06-22 21:00:00,17.25,0.0,0.0,0.0,0.0,0.0
2023-06-22 22:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-06-22 23:00:00,16.25,0.0,0.0,0.0,0.0,0.0
2023-06-23 00:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-06-23 01:00:00,14.25,0.0,0.0,0.0,0.0,0.0
2023-06-23 02:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-23 03:00:00,13.25,0.0,0.0,0.0,0.0,0.0
2023-06-23 04:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-06-23 05:00:00,12.25,0.0,0.0,0.0,0.0,0.0
2023-06-23 06:00:00,12.5,0.0,0.0,0.0,0.0,0.0
2023-06-23 07:00:00,14.75,432.5,94.0,27.0,177.25,0.0
2023-06-23 08:00:00,17.0,766.75,308.0,49.75,456.75,0.0
2023-06-23 09:00:00,19.0,874.25,511.75,60.0,683.75,0.0
2023-06-23 10:00:00,20.25,925.75,671.75,66.0,857.25,0.0
2023-06-23 11:00:00,22.0,949.5,772.5,69.0,965.5,0.0
2023-06-23 12:00:00,24.0,956.0,805.75,70.0,1000.5,0.0
2023-06-23 13:00:00,24.5,946.75,768.0,69.0,960.25,0.0
2023-06-23 14:00:00,25.0,919.5,663.25,65.5,847.25,0.0
2023-06-23 15:00:00,25.0,864.75,500.5,59.0,670.75,0.0
2023-06-23 16:00:00,24.75,752.5,296.75,48.75,442.25,0.0
2023-06-23 17:00:00,22.75,397.75,85.25,25.75,162.0,0.275
2023-06-23 18:00:00,20.0,0.0,0.0,0.0,0.0,0.0
2023-06-23 19:00:00,18.5,0.0,0.0,0.0,0.0,0.0
2023-06-23 20:00:00,18.0,0.0,0.0,0.0,0.0,5.65
2023-06-23 21:00:00,18.0,0.0,0.0,0.0,0.0,13.925
2023-06-23 22:00:00,17.25,0.0,0.0,0.0,0.0,12.85
2023-06-23 23:00:00,16.5,0.0,0.0,0.0,0.0,34.95
2023-06-24 00:00:00,15.75,0.0,0.0,0.0,0.0,26.7
2023-06-24 01:00:00,15.0,0.0,0.0,0.0,0.0,3.925
2023-06-24 02:00:00,14.75,0.0,0.0,0.0,0.0,31.2
2023-06-24 03:00:00,14.0,0.0,0.0,0.0,0.0,33.175
2023-06-24 04:00:00,13.25,0.0,0.0,0.0,0.0,37.35
2023-06-24 05:00:00,13.0,0.0,0.0,0.0,0.0,22.225
2023-06-24 06:00:00,13.25,0.0,0.0,0.0,0.0,39.775
2023-06-24 07:00:00,15.25,350.25,87.75,32.5,157.5,4.575
2023-06-24 08:00:00,17.5,660.5,293.5,69.25,425.25,2.95
2023-06-24 09:00:00,19.25,830.25,502.0,74.0,668.5,0.0
2023-06-24 10:00:00,20.25,825.75,647.0,108.0,818.5,2.1
2023-06-24 11:00:00,22.0,619.5,679.0,219.0,819.25,11.025
2023-06-24 12:00:00,24.0,811.0,765.0,140.75,938.75,3.95
2023-06-24 13:00:00,24.5,710.25,702.0,179.25,857.25,7.525
2023-06-24 14:00:00,25.0,880.5,656.5,83.75,836.25,0.0
2023-06-24 15:00:00,25.0,827.5,496.0,73.0,661.75,0.0
2023-06-24 16:00:00,24.5,553.0,274.5,85.5,388.0,7.375
2023-06-24 17:00:00,22.75,72.25,61.75,51.5,75.75,25.925
2023-06-24 18:00:00,20.0,0.0,0.0,0.0,0.0,59.6
2023-06-24 19:00:00,18.5,0.0,0.0,0.0,0.0,57.025
2023-06-24 20:00:00,18.0,0.0,0.0,0.0,0.0,54.4
2023-06-24 21:00:00,17.75,0.0,0.0,0.0,0.0,57.775
2023-06-24 22:00:00,17.0,0.0,0.0,0.0,0.0,40.025
2023-06-24 23:00:00,16.5,0.0,0.0,0.0,0.0,51.325
2023-06-25 00:00:00,15.25,0.0,0.0,0.0,0.0,59.849999999999994
2023-06-25 01:00:00,15.0,0.0,0.0,0.0,0.0,59.4
2023-06-25 02:00:00,14.5,0.0,0.0,0.0,0.0,63.775000000000006
2023-06-25 03:00:00,13.5,0.0,0.0,0.0,0.0,59.474999999999994
2023-06-25 04:00:00,13.0,0.0,0.0,0.0,0.0,62.325
2023-06-25 05:00:00,13.0,0.0,0.0,0.0,0.0,75.45
2023-06-25 06:00:00,13.25,0.0,0.0,0.0,0.0,56.775
2023-06-25 07:00:00,14.75,169.0,76.25,44.0,109.75,19.675
2023-06-25 08:00:00,16.25,57.0,186.5,163.25,194.5,38.8
2023-06-25 09:00:00,17.5,45.0,307.25,285.25,310.0,38.475
2023-06-25 10:00:00,18.5,329.25,505.0,287.5,577.75,23.95
2023-06-25 11:00:00,20.5,310.0,572.5,343.0,644.0,25.05
2023-06-25 12:00:00,22.0,341.0,608.0,345.5,687.25,23.75
2023-06-25 13:00:00,23.0,350.5,584.5,324.5,664.75,23.25
2023-06-25 14:00:00,23.0,230.75,468.5,319.75,518.25,28.525
2023-06-25 15:00:00,23.0,34.0,271.0,255.5,270.75,44.675
2023-06-25 16:00:00,22.5,29.75,151.25,139.25,153.75,49.825
2023-06-25 17:00:00,21.25,16.75,40.75,39.0,42.75,52.099999999999994
2023-06-25 18:00:00,19.25,0.0,0.0,0.0,0.0,93.275
2023-06-25 19:00:00,18.0,0.0,0.0,0.0,0.0,88.5
2023-06-25 20:00:00,18.0,0.0,0.0,0.0,0.0,79.25
2023-06-25 21:00:00,17.25,0.0,0.0,0.0,0.0,66.675
2023-06-25 22:00:00,17.0,0.0,0.0,0.0,0.0,47.35
2023-06-25 23:00:00,16.25,0.0,0.0,0.0,0.0,51.325
2023-06-26 00:00:00,15.0,0.0,0.0,0.0,0.0,38.925
2023-06-26 01:00:00,14.0,0.0,0.0,0.0,0.0,33.225
2023-06-26 02:00:00,14.0,0.0,0.0,0.0,0.0,38.225
2023-06-26 03:00:00,13.0,0.0,0.0,0.0,0.0,43.525
2023-06-26 04:00:00,13.0,0.0,0.0,0.0,0.0,51.725
2023-06-26 05:00:00,13.0,0.0,0.0,0.0,0.0,84.225
2023-06-26 06:00:00,13.75,0.0,0.0,0.0,0.0,73.625
2023-06-26 07:00:00,15.25,116.25,65.0,42.5,88.25,30.5
2023-06-26 08:00:00,16.5,748.0,300.5,49.25,445.0,0.0
2023-06-26 09:00:00,18.25,858.75,502.25,60.0,670.75,0.0
2023-06-26 10:00:00,20.0,911.75,662.0,66.0,844.5,0.0
2023-06-26 11:00:00,22.0,937.5,764.0,69.25,953.75,0.0
2023-06-26 12:00:00,24.0,945.0,798.0,70.0,990.5,0.0
2023-06-26 13:00:00,24.5,936.5,761.75,69.25,951.75,0.0
2023-06-26 14:00:00,25.0,909.75,659.25,66.0,841.0,0.0
2023-06-26 15:00:00,25.0,855.5,498.0,60.0,666.0,0.0
2023-06-26 16:00:00,24.5,742.25,296.25,49.25,439.75,0.0
2023-06-26 17:00:00,23.25,397.75,86.5,26.0,163.25,0.0
2023-06-26 18:00:00,20.5,0.0,0.0,0.0,0.0,0.0
2023-06-26 19:00:00,18.75,0.0,0.0,0.0,0.0,0.0
2023-06-26 20:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-06-26 21:00:00,17.25,0.0,0.0,0.0,0.0,0.0
2023-06-26 22:00:00,16.75,0.0,0.0,0.0,0.0,0.0
2023-06-26 23:00:00,15.75,0.0,0.0,0.0,0.0,0.0
2023-06-27 00:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 01:00:00,14.5,0.0,0.0,0.0,0.0,0.0
2023-06-27 02:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 03:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 04:00:00,13.25,0.0,0.0,0.0,0.0,0.0
2023-06-27 05:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 06:00:00,13.5,0.0,0.0,0.0,0.0,0.0
2023-06-27 07:00:00,15.5,436.25,91.25,24.5,174.5,0.0
2023-06-27 08:00:00,17.5,772.75,304.75,46.0,452.75,0.0
2023-06-27 09:00:00,19.25,878.75,508.0,55.75,679.75,0.0
2023-06-27 10:00:00,20.5,929.25,668.75,61.5,853.25,0.0
2023-06-27 11:00:00,22.5,953.0,770.25,64.25,962.25,0.0
2023-06-27 12:00:00,24.5,959.0,804.25,65.0,998.25,0.0
2023-06-27 13:00:00,25.25,949.25,767.0,64.0,958.25,0.0
2023-06-27 14:00:00,26.0,922.75,663.25,61.25,846.5,0.0
2023-06-27 15:00:00,26.0,869.5,501.75,55.5,671.5,0.0
2023-06-27 16:00:00,25.5,669.5,289.75,60.75,421.25,4.15
2023-06-27 17:00:00,24.0,170.75,72.25,45.75,107.5,15.925
2023-06-27 18:00:00,21.25,0.0,0.0,0.0,0.0,1.125
2023-06-27 19:00:00,20.0,0.0,0.0,0.0,0.0,1.125
2023-06-27 20:00:00,20.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 21:00:00,19.75,0.0,0.0,0.0,0.0,0.0
2023-06-27 22:00:00,18.75,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:00:00,17.75,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:00:00,16.5,0.0,0.0,0.0,0.0,0.0
2023-06-28 01:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 02:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 03:00:00,14.5,0.0,0.0,0.0,0.0,0.0
2023-06-28 04:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 05:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 06:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 07:00:00,15.5,442.5,91.75,24.5,176.25,0.0
2023-06-28 08:00:00,17.75,782.0,307.0,46.0,457.25,0.0
2023-06-28 09:00:00,19.5,888.25,512.25,55.75,685.75,0.0
2023-06-28 10:00:00,21.0,938.75,674.25,61.5,861.0,0.0
2023-06-28 11:00:00,22.75,962.0,777.25,64.0,970.75,0.0
2023-06-28 12:00:00,24.5,968.0,811.5,65.0,1007.0,0.0
2023-06-28 13:00:00,25.0,959.0,774.75,64.0,967.25,0.0
2023-06-28 14:00:00,25.25,932.75,670.25,60.5,855.5,0.0
2023-06-28 15:00:00,25.5,880.5,508.0,55.0,679.75,0.0
2023-06-28 16:00:00,25.0,773.5,304.0,45.25,451.75,0.0
2023-06-28 17:00:00,23.25,437.0,90.75,24.5,173.75,0.0
2023-06-28 18:00:00,20.25,0.0,0.0,0.0,0.0,0.0
2023-06-28 19:00:00,18.25,0.0,0.0,0.0,0.0,0.0
2023-06-28 20:00:00,17.25,0.0,0.0,0.0,0.0,0.0
2023-06-28 21:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 22:00:00,16.25,0.0,0.0,0.0,0.0,0.0
2023-06-28 23:00:00,15.75,0.0,0.0,0.0,0.0,0.0
2023-06-29 00:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-06-29 01:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-29 02:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-29 03:00:00,13.5,0.0,0.0,0.0,0.0,0.0
2023-06-29 04:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-06-29 05:00:00,12.25,0.0,0.0,0.0,0.0,0.0
2023-06-29 06:00:00,12.25,0.0,0.0,0.0,0.0,0.0
2023-06-29 07:00:00,14.5,413.25,90.25,26.0,169.25,2.25
2023-06-29 08:00:00,17.5,781.25,306.75,46.0,456.25,0.0
2023-06-29 09:00:00,19.5,888.0,512.0,55.75,685.0,0.0
2023-06-29 10:00:00,21.0,938.75,674.5,61.5,860.75,0.0
2023-06-29 11:00:00,22.75,962.0,777.75,64.5,971.0,0.0
2023-06-29 12:00:00,24.25,962.75,811.75,69.0,1006.25,0.0
2023-06-29 13:00:00,25.0,951.5,775.0,69.25,967.0,0.0
2023-06-29 14:00:00,25.25,924.75,671.0,66.0,855.5,0.0
2023-06-29 15:00:00,25.75,871.0,508.25,60.0,679.0,0.0
2023-06-29 16:00:00,25.0,760.25,304.0,49.25,450.25,0.0
2023-06-29 17:00:00,23.25,421.0,90.75,26.5,171.75,0.0
2023-06-29 18:00:00,20.0,0.0,0.0,0.0,0.0,0.0
2023-06-29 19:00:00,18.25,0.0,0.0,0.0,0.0,0.0
2023-06-29 20:00:00,17.75,0.0,0.0,0.0,0.0,0.0
2023-06-29 21:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-06-29 22:00:00,16.25,0.0,0.0,0.0,0.0,0.0
2023-06-29 23:00:00,15.75,0.0,0.0,0.0,0.0,0.0
2023-06-30 00:00:00,14.25,0.0,0.0,0.0,0.0,0.0
2023-06-30 01:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-30 02:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-06-30 03:00:00,13.0,0.0,0.0,0.0,0.0,3.525
2023-06-30 04:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-06-30 05:00:00,13.5,0.0,0.0,0.0,0.0,0.0
2023-06-30 06:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-06-30 07:00:00,15.5,388.5,87.25,27.75,161.75,0.0
2023-06-30 08:00:00,17.5,729.0,295.5,52.25,436.75,0.0
2023-06-30 09:00:00,19.5,848.25,496.5,60.5,662.75,0.0
2023-06-30 10:00:00,20.75,878.25,650.25,75.25,826.5,0.975
2023-06-30 11:00:00,22.75,830.75,729.5,114.75,902.25,3.875
2023-06-30 12:00:00,24.5,681.0,718.25,192.75,869.25,9.85
2023-06-30 13:00:00,25.0,707.0,697.0,172.25,851.5,8.675
2023-06-30 14:00:00,25.5,575.25,574.5,196.0,701.75,13.275
2023-06-30 15:00:00,26.0,664.5,462.5,120.0,601.0,7.625
2023-06-30 16:00:00,25.5,687.5,290.5,62.75,424.25,2.4
2023-06-30 17:00:00,24.0,306.75,82.5,36.25,143.0,5.675
2023-06-30 18:00:00,21.5,0.0,0.0,0.0,0.0,0.0
2023-06-30 19:00:00,20.0,0.0,0.0,0.0,0.0,0.0
2023-06-30 20:00:00,19.75,0.0,0.0,0.0,0.0,1.125
2023-06-30 21:00:00,19.0,0.0,0.0,0.0,0.0,22.875
2023-06-30 22:00:00,18.75,0.0,0.0,0.0,0.0,26.975
2023-06-30 23:00:00,18.0,0.0,0.0,0.0,0.0,3.4
2023-07-01 00:00:00,17.25,0.0,0.0,0.0,0.0,3.525
2023-07-01 01:00:00,16.5,0.0,0.0,0.0,0.0,24.475
2023-07-01 02:00:00,16.0,0.0,0.0,0.0,0.0,32.7
2023-07-01 03:00:00,15.0,0.0,0.0,0.0,0.0,16.85
2023-07-01 04:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 05:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 06:00:00,15.25,0.0,0.0,0.0,0.0,0.0
2023-07-01 07:00:00,16.5,280.0,81.25,34.25,136.25,9.775
2023-07-01 08:00:00,18.5,753.0,299.5,48.25,443.75,0.0
2023-07-01 09:00:00,19.75,864.25,503.25,58.75,671.0,0.0
2023-07-01 10:00:00,21.25,918.5,665.0,64.5,847.0,0.0
2023-07-01 11:00:00,22.75,950.25,769.5,64.5,960.0,0.0
2023-07-01 12:00:00,24.25,717.0,733.75,179.75,888.75,9.025
2023-07-01 13:00:00,25.0,611.75,673.25,219.0,810.75,12.725
2023-07-01 14:00:00,25.0,849.0,648.5,94.5,820.5,2.95
2023-07-01 15:00:00,25.0,878.75,509.0,54.5,679.0,0.0
2023-07-01 16:00:00,25.0,774.25,306.0,45.0,453.5,0.0
2023-07-01 17:00:00,23.5,446.25,93.0,24.75,177.5,0.0
2023-07-01 18:00:00,20.75,0.0,0.0,0.0,0.0,0.0
2023-07-01 19:00:00,18.25,0.0,0.0,0.0,0.0,0.0
2023-07-01 20:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 21:00:00,17.25,0.0,0.0,0.0,0.0,0.0
2023-07-01 22:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 23:00:00,15.75,0.0,0.0,0.0,0.0,0.0
2023-07-02 00:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 01:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 02:00:00,14.0,0.0,0.0,0.0,0.0,0.0
