date_time,ldtea_avg,uac_avg,ldtea1,ldtea2,ldtea3,ldtea4,uac2,uac3
2023-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 06:00:00,0.02,0.01,0.02,0.03,0.02,0.01,0.01,0.01
2023-06-01 07:00:00,2.8200000000000003,3.735,4.29,4.26,2.16,0.5700000000000001,3.86,3.61
2023-06-01 08:00:00,8.325000000000001,12.675,11.55,11.44,6.94,3.37,12.73,12.62
2023-06-01 09:00:00,13.485,20.03,16.009999999999998,15.83,12.67,9.43,19.91,20.15
2023-06-01 10:00:00,11.530000000000001,17.07,12.66,12.55,11.36,9.55,16.82,17.32
2023-06-01 11:00:00,10.4,15.559999999999999,10.81,10.71,10.54,9.54,15.28,15.84
2023-06-01 12:00:00,9.899999999999999,13.969999999999999,9.95,9.78,10.11,9.76,13.69,14.25
2023-06-01 13:00:00,13.347500000000002,20.715,12.8,12.64,13.96,13.99,20.18,21.25
2023-06-01 14:00:00,13.762500000000001,22.065,12.5,12.28,14.73,15.54,21.53,22.6
2023-06-01 15:00:00,7.625,12.514999999999999,6.54,6.430000000000001,8.379999999999999,9.15,12.2,12.829999999999998
2023-06-01 16:00:00,4.0925,10.3,3.19,3.15,4.69,5.34,10.04,10.56
2023-06-01 17:00:00,0.9600000000000001,1.405,0.69,0.6799999999999999,1.12,1.35,1.31,1.5
2023-06-01 18:00:00,0.0075,0.0,0.0,0.01,0.01,0.01,0.0,0.0
2023-06-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 06:00:00,0.0775,0.035,0.13,0.11,0.06,0.01,0.04,0.03
2023-06-02 07:00:00,3.4524999999999997,4.37,5.39,5.35,2.58,0.49,4.55,4.19
2023-06-02 08:00:00,8.735,13.285,12.17,12.09,7.26,3.42,13.36,13.21
2023-06-02 09:00:00,14.245,20.994999999999997,16.9,16.83,13.4,9.85,20.9,21.09
2023-06-02 10:00:00,17.58,26.205,19.4,19.29,17.259999999999998,14.37,25.94,26.47
2023-06-02 11:00:00,19.4075,29.225,20.37,20.19,19.54,17.53,28.75,29.7
2023-06-02 12:00:00,21.38,33.39,21.31,21.3,22.15,20.76,32.739999999999995,34.04
2023-06-02 13:00:00,10.115,22.3525,9.49,9.76,10.85,10.36,21.96,22.745
2023-06-02 14:00:00,10.1325,15.35,9.42,9.12,10.68,11.31,15.09,15.61
2023-06-02 15:00:00,8.6475,14.955,6.98,6.84,9.72,11.05,14.63,15.28
2023-06-02 16:00:00,5.1975,11.655000000000001,2.78,2.67,6.550000000000001,8.79,11.3,12.01
2023-06-02 17:00:00,1.295,2.71,0.49,0.48,1.73,2.48,2.51,2.91
2023-06-02 18:00:00,0.0025,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2023-06-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 06:00:00,0.07250000000000001,0.035,0.11,0.1,0.06,0.02,0.04,0.03
2023-06-03 07:00:00,3.35,4.220000000000001,5.21,5.18,2.52,0.49,4.41,4.03
2023-06-03 08:00:00,8.715,13.265,12.15,12.08,7.209999999999999,3.42,13.33,13.2
2023-06-03 09:00:00,14.355,21.11,17.05,16.99,13.49,9.89,21.01,21.21
2023-06-03 10:00:00,18.067500000000003,26.865000000000002,19.91,19.87,17.76,14.73,26.57,27.16
2023-06-03 11:00:00,19.932499999999997,30.085,20.83,20.81,20.15,17.939999999999998,29.68,30.49
2023-06-03 12:00:00,19.765,30.645,19.73,19.68,20.44,19.21,30.13,31.16
2023-06-03 13:00:00,18.244999999999997,29.985,17.310000000000002,17.3,19.33,19.04,29.380000000000003,30.59
2023-06-03 14:00:00,15.61,26.195,13.86,13.77,17.01,17.8,25.65,26.74
2023-06-03 15:00:00,10.352500000000001,19.985,7.85,7.7,11.94,13.92,19.49,20.48
2023-06-03 16:00:00,4.817500000000001,11.635000000000002,2.27,2.18,6.24,8.58,11.31,11.96
2023-06-03 17:00:00,1.165,2.495,0.44,0.43,1.56,2.23,2.3200000000000003,2.67
2023-06-03 18:00:00,0.005,0.005,0.0,0.01,0.0,0.01,0.01,0.0
2023-06-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 06:00:00,0.07250000000000001,0.03,0.11,0.1,0.06,0.02,0.03,0.03
2023-06-04 07:00:00,3.4200000000000004,4.295,5.34,5.300000000000001,2.56,0.48,4.49,4.1
2023-06-04 08:00:00,8.790000000000001,13.395,12.25,12.21,7.27,3.43,13.47,13.32
2023-06-04 09:00:00,14.447500000000002,21.305,17.14,17.1,13.6,9.95,21.18,21.43
2023-06-04 10:00:00,18.017500000000002,26.765,19.88,19.82,17.68,14.69,26.49,27.04
2023-06-04 11:00:00,19.715,29.81,20.64,20.58,19.91,17.73,29.4,30.22
2023-06-04 12:00:00,19.457500000000003,30.265,19.44,19.35,20.08,18.96,29.77,30.76
2023-06-04 13:00:00,17.565,28.465,16.67,16.47,18.53,18.59,27.8,29.13
2023-06-04 14:00:00,10.94,20.405,9.7,9.55,11.89,12.62,19.65,21.16
2023-06-04 15:00:00,10.1775,19.86,7.630000000000001,7.439999999999999,11.75,13.89,19.33,20.39
2023-06-04 16:00:00,4.87,11.865,2.24,2.15,6.32,8.77,11.52,12.21
2023-06-04 17:00:00,1.3224999999999998,2.855,0.43,0.41,1.7999999999999998,2.65,2.63,3.08
2023-06-04 18:00:00,0.005,0.0,0.0,0.01,0.0,0.01,0.0,0.0
2023-06-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 06:00:00,0.0625,0.025,0.09,0.09,0.06,0.01,0.02,0.03
2023-06-05 07:00:00,3.3625000000000003,4.195,5.25,5.21,2.51,0.48,4.359999999999999,4.03
2023-06-05 08:00:00,8.6,13.195,12.02,11.94,7.15,3.29,13.27,13.12
2023-06-05 09:00:00,14.09,20.875,16.75,16.66,13.23,9.72,20.78,20.97
2023-06-05 10:00:00,17.515,26.175,19.35,19.22,17.18,14.31,25.89,26.46
2023-06-05 11:00:00,18.87,28.700000000000003,19.69,19.59,19.07,17.13,28.19,29.21
2023-06-05 12:00:00,18.55,29.759999999999998,18.44,18.45,19.28,18.03,29.16,30.36
2023-06-05 13:00:00,16.645,25.315,15.93,15.77,17.51,17.369999999999997,24.92,25.71
2023-06-05 14:00:00,8.165,13.665,7.37,7.24,8.77,9.28,13.3,14.03
2023-06-05 15:00:00,8.280000000000001,14.55,6.83,6.67,9.23,10.39,13.84,15.260000000000002
2023-06-05 16:00:00,6.09,12.615,3.84,3.74,7.39,9.39,12.27,12.96
2023-06-05 17:00:00,1.585,2.88,0.89,0.89,1.96,2.6,2.72,3.04
2023-06-05 18:00:00,0.01,0.0,0.01,0.01,0.02,0.0,0.0,0.0
2023-06-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 06:00:00,0.052500000000000005,0.025,0.08,0.07,0.04,0.02,0.02,0.03
2023-06-06 07:00:00,3.205,3.99,4.97,4.95,2.41,0.49,4.13,3.85
2023-06-06 08:00:00,8.435,12.925,11.78,11.71,7.0,3.25,13.01,12.84
2023-06-06 09:00:00,14.0525,20.775,16.7,16.64,13.22,9.65,20.69,20.86
2023-06-06 10:00:00,17.7075,26.42,19.53,19.48,17.4,14.42,26.15,26.69
2023-06-06 11:00:00,19.39,29.395,20.24,20.23,19.63,17.46,28.99,29.8
2023-06-06 12:00:00,19.27,29.975,19.17,19.14,19.99,18.78,29.41,30.54
2023-06-06 13:00:00,17.8,28.275,16.85,16.759999999999998,18.86,18.73,27.56,28.99
2023-06-06 14:00:00,12.362499999999999,19.17,10.98,10.89,13.43,14.15,18.59,19.75
2023-06-06 15:00:00,6.45,11.690000000000001,5.46,5.49,7.19,7.66,11.48,11.9
2023-06-06 16:00:00,4.5825,8.46,3.2,3.13,5.42,6.58,8.22,8.7
2023-06-06 17:00:00,0.76,1.13,0.56,0.56,0.89,1.03,1.03,1.23
2023-06-06 18:00:00,0.0025,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-06-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 06:00:00,0.06,0.03,0.08,0.09,0.04,0.03,0.04,0.02
2023-06-07 07:00:00,3.2525,4.095,5.08,5.04,2.44,0.45,4.27,3.92
2023-06-07 08:00:00,8.532499999999999,13.1,11.96,11.9,7.04,3.2300000000000004,13.18,13.02
2023-06-07 09:00:00,14.12,20.9,16.79,16.740000000000002,13.27,9.68,20.81,20.99
2023-06-07 10:00:00,17.705000000000002,26.345,19.53,19.5,17.39,14.4,26.1,26.59
2023-06-07 11:00:00,19.245,29.200000000000003,20.15,20.1,19.43,17.3,28.8,29.6
2023-06-07 12:00:00,19.395,30.115000000000002,19.33,19.29,20.07,18.89,29.6,30.630000000000003
2023-06-07 13:00:00,17.9525,28.905,16.93,16.89,19.08,18.91,28.27,29.54
2023-06-07 14:00:00,13.4875,22.345,12.05,11.98,14.64,15.28,21.87,22.82
2023-06-07 15:00:00,11.532499999999999,20.695,9.51,9.4,12.93,14.29,20.23,21.16
2023-06-07 16:00:00,3.5275,6.175,2.69,2.66,4.03,4.73,5.97,6.38
2023-06-07 17:00:00,0.78,0.9650000000000001,0.73,0.7100000000000001,0.83,0.85,0.93,1.0
2023-06-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 06:00:00,0.0575,0.035,0.08,0.08,0.05,0.02,0.04,0.03
2023-06-08 07:00:00,3.0575,3.85,4.71,4.68,2.32,0.52,4.0,3.7
2023-06-08 08:00:00,8.610000000000001,13.065000000000001,11.9,11.91,7.21,3.42,13.14,12.99
2023-06-08 09:00:00,13.7825,20.465,16.34,16.3,12.99,9.5,20.36,20.57
2023-06-08 10:00:00,17.64,26.27,19.42,19.42,17.34,14.38,25.99,26.55
2023-06-08 11:00:00,19.2925,29.305,20.13,20.14,19.53,17.37,28.88,29.73
2023-06-08 12:00:00,18.7625,29.08,18.71,18.69,19.41,18.24,28.58,29.58
2023-06-08 13:00:00,16.9825,26.095,16.14,16.23,18.0,17.560000000000002,25.49,26.7
2023-06-08 14:00:00,11.955,18.765,10.79,10.62,12.88,13.53,18.32,19.21
2023-06-08 15:00:00,8.217500000000001,21.134999999999998,6.529999999999999,6.51,9.38,10.45,20.775,21.495
2023-06-08 16:00:00,3.7199999999999998,7.52,2.26,2.19,4.54,5.890000000000001,7.32,7.72
2023-06-08 17:00:00,0.9625000000000001,1.5899999999999999,0.68,0.68,1.13,1.36,1.52,1.66
2023-06-08 18:00:00,0.005,0.0,0.01,0.0,0.0,0.01,0.0,0.0
2023-06-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 06:00:00,0.0225,0.01,0.03,0.03,0.02,0.01,0.01,0.01
2023-06-09 07:00:00,3.1025,3.965,4.69,4.67,2.4,0.65,4.109999999999999,3.82
2023-06-09 08:00:00,8.2425,12.629999999999999,11.51,11.48,6.82,3.16,12.7,12.56
2023-06-09 09:00:00,14.647499999999999,21.32,17.22,17.18,13.87,10.32,21.19,21.45
2023-06-09 10:00:00,13.950000000000001,20.595,15.24,15.24,13.76,11.56,20.33,20.86
2023-06-09 11:00:00,16.48,25.049999999999997,17.19,17.19,16.67,14.87,24.7,25.4
2023-06-09 12:00:00,19.415000000000003,30.395000000000003,19.34,19.36,20.12,18.84,29.87,30.92
2023-06-09 13:00:00,17.08,26.939999999999998,16.25,16.25,18.05,17.77,26.3,27.58
2023-06-09 14:00:00,10.6775,16.89,9.76,9.72,11.45,11.78,16.53,17.25
2023-06-09 15:00:00,3.645,6.140000000000001,3.35,3.34,3.91,3.98,6.07,6.21
2023-06-09 16:00:00,2.5225,4.11,1.94,1.92,2.88,3.35,3.98,4.24
2023-06-09 17:00:00,0.7725000000000001,0.98,0.74,0.74,0.8,0.8099999999999999,0.95,1.01
2023-06-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 06:00:00,0.0275,0.01,0.03,0.04,0.03,0.01,0.01,0.01
2023-06-10 07:00:00,2.9525,3.75,4.59,4.5600000000000005,2.22,0.44,3.93,3.57
2023-06-10 08:00:00,8.1025,12.515,11.41,11.36,6.64,3.0,12.59,12.44
2023-06-10 09:00:00,13.615,20.240000000000002,16.22,16.15,12.78,9.31,20.14,20.34
2023-06-10 10:00:00,17.2525,25.84,19.04,19.02,16.93,14.02,25.56,26.12
2023-06-10 11:00:00,19.017500000000002,28.905,19.81,19.89,19.26,17.11,28.49,29.32
2023-06-10 12:00:00,16.2375,25.095,16.37,16.299999999999997,16.75,15.53,24.61,25.58
2023-06-10 13:00:00,11.5125,18.305,11.01,11.04,12.13,11.87,18.0,18.61
2023-06-10 14:00:00,14.0,23.525,12.55,12.45,15.17,15.83,23.01,24.04
2023-06-10 15:00:00,3.495,4.7700000000000005,3.35,3.32,3.67,3.64,4.65,4.890000000000001
2023-06-10 16:00:00,1.6925000000000001,2.425,1.44,1.43,1.85,2.05,2.37,2.48
2023-06-10 17:00:00,0.4325,0.52,0.39,0.38,0.46,0.5,0.5,0.54
2023-06-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 06:00:00,0.037500000000000006,0.015,0.05,0.06,0.03,0.01,0.02,0.01
2023-06-11 07:00:00,3.0249999999999995,3.775,4.72,4.68,2.27,0.43,3.96,3.59
2023-06-11 08:00:00,8.0475,12.415,11.3,11.27,6.59,3.03,12.48,12.35
2023-06-11 09:00:00,13.4425,19.965,15.99,15.97,12.63,9.18,19.83,20.1
2023-06-11 10:00:00,16.98,25.35,18.72,18.7,16.7,13.8,25.03,25.67
2023-06-11 11:00:00,18.58,28.185000000000002,19.26,19.380000000000003,18.88,16.8,27.71,28.66
2023-06-11 12:00:00,14.8125,24.42,14.71,14.72,15.33,14.49,23.51,25.33
2023-06-11 13:00:00,16.4875,26.57,15.76,15.74,17.39,17.06,25.83,27.31
2023-06-11 14:00:00,11.2025,19.495,10.04,9.98,12.15,12.64,18.86,20.130000000000003
2023-06-11 15:00:00,7.5975,13.32,6.32,6.19,8.45,9.43,12.9,13.74
2023-06-11 16:00:00,5.0375,11.585,2.64,2.55,6.38,8.58,11.21,11.96
2023-06-11 17:00:00,1.19,2.64,0.43,0.41,1.61,2.31,2.43,2.85
2023-06-11 18:00:00,0.005,0.0,0.0,0.0,0.01,0.01,0.0,0.0
2023-06-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 06:00:00,0.0225,0.005,0.03,0.03,0.02,0.01,0.01,0.0
2023-06-12 07:00:00,1.2575,1.5550000000000002,1.51,1.52,1.16,0.8400000000000001,1.58,1.53
2023-06-12 08:00:00,7.835,11.83,10.35,10.3,6.8,3.89,11.83,11.83
2023-06-12 09:00:00,12.184999999999999,17.25,13.83,13.87,11.78,9.26,17.07,17.43
2023-06-12 10:00:00,12.095,16.91,12.72,12.77,12.15,10.74,16.630000000000003,17.189999999999998
2023-06-12 11:00:00,17.3525,26.155,18.06,18.09,17.58,15.68,25.66,26.65
2023-06-12 12:00:00,18.4025,28.795,18.3,18.25,19.06,18.0,28.14,29.45
2023-06-12 13:00:00,10.35,15.1,9.95,9.89,10.89,10.67,14.94,15.26
2023-06-12 14:00:00,4.8475,8.68,4.47,4.53,5.22,5.17,8.370000000000001,8.99
2023-06-12 15:00:00,5.465,9.975000000000001,4.17,4.08,6.28,7.33,9.72,10.23
2023-06-12 16:00:00,1.7875,2.795,1.4,1.39,2.03,2.33,2.73,2.8600000000000003
2023-06-12 17:00:00,0.65,1.19,0.39,0.39,0.79,1.03,1.14,1.24
2023-06-12 18:00:00,0.0025,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2023-06-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 06:00:00,0.0275,0.01,0.04,0.04,0.03,0.0,0.01,0.01
2023-06-13 07:00:00,1.3299999999999998,1.39,1.61,1.6,1.22,0.89,1.5,1.2799999999999998
2023-06-13 08:00:00,7.205,10.385,8.809999999999999,8.77,6.640000000000001,4.6,10.32,10.45
2023-06-13 09:00:00,11.75,16.68,13.6,13.46,11.18,8.76,16.57,16.79
