date_time,temp,pressure,humidity,wind_speed,clouds,weather
2023-07-04 21:00:00,13.68,1020,82,3.06,17,few clouds
2023-07-04 22:00:00,13.12,1020,83,3.19,36,scattered clouds
2023-07-04 23:00:00,12.57,1020,83,3.11,29,scattered clouds
2023-07-05 00:00:00,12.57,1020,82,3.0,36,scattered clouds
2023-07-05 01:00:00,11.46,1020,88,3.06,38,scattered clouds
2023-07-05 02:00:00,11.51,1023,76,1.03,0,clear sky
2023-07-05 03:00:00,10.51,1022,82,0.51,0,clear sky
2023-07-05 04:00:00,10.51,1022,76,1.54,0,clear sky
2023-07-05 05:00:00,10.51,1022,76,1.03,0,clear sky
2023-07-05 06:00:00,9.23,1021,92,2.7,5,clear sky
2023-07-05 07:00:00,11.51,1024,71,0.0,0,clear sky
2023-07-05 08:00:00,15.35,1022,77,3.73,5,clear sky
2023-07-05 09:00:00,17.57,1022,67,4.82,3,clear sky
2023-07-05 10:00:00,17.51,1025,52,5.14,0,clear sky
2023-07-05 11:00:00,19.51,1025,45,4.12,0,clear sky
2023-07-05 12:00:00,20.51,1025,43,4.63,0,clear sky
2023-07-05 13:00:00,21.51,1024,37,4.12,0,clear sky
2023-07-05 14:00:00,22.51,1023,33,4.12,0,clear sky
2023-07-05 15:00:00,23.51,1022,31,5.14,0,clear sky
2023-07-05 16:00:00,22.51,1021,33,4.63,0,clear sky
2023-07-05 17:00:00,22.01,1017,49,2.84,2,clear sky
2023-07-05 18:00:00,19.23,1018,58,2.59,1,clear sky
2023-07-05 19:00:00,17.01,1019,66,2.66,1,clear sky
2023-07-05 20:00:00,14.23,1020,77,2.73,1,clear sky
2023-07-05 21:00:00,13.12,1021,80,2.37,1,clear sky
2023-07-05 22:00:00,12.01,1021,82,2.54,4,clear sky
2023-07-05 23:00:00,15.51,1023,55,1.54,0,clear sky
2023-07-06 00:00:00,10.35,1021,87,2.3,5,clear sky
2023-07-06 01:00:00,9.79,1021,87,2.47,5,clear sky
2023-07-06 02:00:00,10.51,1022,71,1.03,0,clear sky
2023-07-06 03:00:00,12.73,1020,55,2.92,6,clear sky
2023-07-06 04:00:00,8.51,1022,81,1.03,0,clear sky
2023-07-06 05:00:00,11.67,1020,62,3.14,6,clear sky
2023-07-06 06:00:00,11.38,1021,66,3.06,5,clear sky
2023-07-06 07:00:00,11.39,1021,68,3.01,5,clear sky
2023-07-06 08:00:00,15.35,1021,74,3.45,5,clear sky
2023-07-06 09:00:00,17.57,1021,67,4.52,6,clear sky
2023-07-06 10:00:00,19.23,1021,63,4.16,0,clear sky
2023-07-06 11:00:00,20.9,1020,56,3.42,0,clear sky
2023-07-06 12:00:00,23.12,1019,47,2.38,0,clear sky
2023-07-06 13:00:00,24.23,1017,44,1.74,1,clear sky
2023-07-06 14:00:00,23.51,1021,29,1.03,0,clear sky
2023-07-06 15:00:00,23.51,1020,29,3.09,20,few clouds
2023-07-06 16:00:00,23.51,1019,27,2.57,20,few clouds
2023-07-06 17:00:00,22.57,1015,47,1.45,0,clear sky
2023-07-06 18:00:00,22.51,1019,31,3.09,0,clear sky
2023-07-06 19:00:00,20.51,1020,37,3.09,0,clear sky
2023-07-06 20:00:00,18.51,1020,45,2.57,0,clear sky
2023-07-06 21:00:00,13.12,1018,79,2.25,0,clear sky
2023-07-06 22:00:00,15.51,1021,55,0.51,0,clear sky
2023-07-06 23:00:00,14.51,1021,58,1.54,0,clear sky
2023-07-07 00:00:00,14.37,1019,53,1.91,18,few clouds
2023-07-07 01:00:00,14.13,1019,54,1.78,14,few clouds
2023-07-07 02:00:00,13.87,1019,56,1.88,11,few clouds
2023-07-07 03:00:00,10.51,1021,76,1.54,0,clear sky
2023-07-07 04:00:00,10.51,1021,76,0.51,0,clear sky
2023-07-07 05:00:00,13.12,1019,63,1.85,0,clear sky
2023-07-07 06:00:00,12.86,1019,64,1.83,2,clear sky
2023-07-07 07:00:00,12.99,1019,63,1.92,3,clear sky
2023-07-07 08:00:00,14.79,1020,81,2.07,2,clear sky
2023-07-07 09:00:00,19.23,1020,63,2.52,2,clear sky
2023-07-07 10:00:00,22.01,1020,54,2.21,6,clear sky
2023-07-07 11:00:00,23.68,1019,45,1.37,5,clear sky
2023-07-07 12:00:00,24.23,1018,41,0.63,4,clear sky
2023-07-07 13:00:00,24.79,1017,39,0.21,3,clear sky
2023-07-07 14:00:00,25.9,1015,37,0.54,2,clear sky
2023-07-07 15:00:00,24.51,1020,25,2.57,0,clear sky
2023-07-07 16:00:00,25.51,1019,24,3.09,0,clear sky
2023-07-07 17:00:00,23.68,1014,40,1.15,0,clear sky
2023-07-07 18:00:00,20.9,1015,51,1.24,0,clear sky
2023-07-07 19:00:00,17.01,1016,67,1.09,0,clear sky
2023-07-07 20:00:00,15.35,1016,72,1.18,0,clear sky
2023-07-07 21:00:00,17.48,1017,42,1.18,0,clear sky
2023-07-07 22:00:00,16.93,1017,45,1.12,0,clear sky
2023-07-07 23:00:00,12.51,1020,67,1.03,0,clear sky
2023-07-08 00:00:00,14.51,1020,58,1.54,0,clear sky
2023-07-08 01:00:00,11.51,1020,71,0.0,0,clear sky
2023-07-08 02:00:00,10.51,1020,76,1.03,0,clear sky
2023-07-08 03:00:00,10.51,1019,76,1.54,0,clear sky
2023-07-08 04:00:00,10.51,1019,76,0.51,0,clear sky
2023-07-08 05:00:00,11.51,1019,71,1.03,0,clear sky
2023-07-08 06:00:00,10.51,1020,76,0.0,0,clear sky
2023-07-08 07:00:00,14.96,1018,58,0.56,1,clear sky
2023-07-08 08:00:00,17.85,1018,50,0.87,1,clear sky
2023-07-08 09:00:00,19.79,1019,66,0.72,1,clear sky
2023-07-08 10:00:00,22.57,1018,54,1.19,0,clear sky
2023-07-08 11:00:00,24.79,1018,48,1.76,0,clear sky
2023-07-08 12:00:00,25.51,1017,34,1.54,20,few clouds
2023-07-08 13:00:00,27.01,1016,45,2.42,0,clear sky
2023-07-08 14:00:00,26.51,1019,28,5.14,20,few clouds
2023-07-08 15:00:00,27.01,1014,41,3.23,0,clear sky
2023-07-08 16:00:00,26.51,1019,28,4.63,40,scattered clouds
2023-07-08 17:00:00,25.35,1014,48,1.39,0,clear sky
2023-07-08 18:00:00,22.57,1015,57,0.98,2,clear sky
2023-07-08 19:00:00,18.12,1016,71,1.17,2,clear sky
2023-07-08 20:00:00,20.0,1016,34,1.1,1,clear sky
2023-07-08 21:00:00,19.11,1018,35,1.15,1,clear sky
2023-07-08 22:00:00,18.57,1018,35,1.31,0,clear sky
2023-07-08 23:00:00,16.51,1021,59,1.03,0,clear sky
2023-07-09 00:00:00,15.51,1021,63,1.54,0,clear sky
2023-07-09 01:00:00,16.99,1018,40,1.4,0,clear sky
2023-07-09 02:00:00,16.48,1018,42,1.42,1,clear sky
2023-07-09 03:00:00,12.51,1020,71,0.51,0,clear sky
2023-07-09 04:00:00,10.51,1020,82,0.51,0,clear sky
2023-07-09 05:00:00,15.55,1017,46,0.96,0,clear sky
2023-07-09 06:00:00,11.51,1021,76,1.03,0,clear sky
2023-07-09 07:00:00,15.37,1019,47,0.91,1,clear sky
2023-07-09 08:00:00,18.28,1019,41,0.88,1,clear sky
2023-07-09 09:00:00,21.55,1019,34,1.31,0,clear sky
2023-07-09 10:00:00,23.12,1019,57,1.69,0,clear sky
2023-07-09 11:00:00,26.46,1018,42,1.48,0,clear sky
2023-07-09 12:00:00,24.23,1017,45,1.71,0,clear sky
2023-07-09 13:00:00,27.57,1016,38,1.67,0,clear sky
2023-07-09 14:00:00,26.51,1020,24,2.57,40,scattered clouds
2023-07-09 15:00:00,26.51,1020,24,4.12,40,scattered clouds
2023-07-09 16:00:00,26.51,1019,24,3.6,40,scattered clouds
2023-07-09 17:00:00,25.51,1020,25,2.57,0,clear sky
2023-07-09 18:00:00,24.51,1020,29,2.06,0,clear sky
2023-07-09 19:00:00,23.51,1021,33,1.54,0,clear sky
2023-07-09 20:00:00,19.51,1021,45,0.0,0,clear sky
2023-07-09 21:00:00,19.62,1018,38,1.78,0,clear sky
2023-07-09 22:00:00,16.51,1021,55,1.54,0,clear sky
2023-07-09 23:00:00,18.35,1019,41,1.92,0,clear sky
2023-07-10 00:00:00,17.73,1018,42,1.95,0,clear sky
2023-07-10 01:00:00,17.49,1018,42,1.8,0,clear sky
2023-07-10 02:00:00,12.51,1021,71,1.03,0,clear sky
2023-07-10 03:00:00,11.51,1020,76,0.51,0,clear sky
2023-07-10 04:00:00,12.51,1020,71,0.0,0,clear sky
2023-07-10 05:00:00,16.39,1017,45,1.36,0,clear sky
2023-07-10 06:00:00,16.21,1018,46,1.27,0,clear sky
2023-07-10 07:00:00,16.26,1019,46,1.3,0,clear sky
2023-07-10 08:00:00,18.95,1019,41,1.3,1,clear sky
2023-07-10 09:00:00,19.23,1019,69,2.2,7,clear sky
2023-07-10 10:00:00,24.23,1019,51,3.34,5,clear sky
2023-07-10 11:00:00,26.46,1018,39,3.49,8,clear sky
2023-07-10 12:00:00,27.57,1017,39,3.03,11,few clouds
2023-07-10 13:00:00,27.57,1016,35,2.78,21,few clouds
2023-07-10 14:00:00,27.51,1019,21,3.6,20,few clouds
2023-07-10 15:00:00,27.51,1019,21,3.09,0,clear sky
2023-07-10 16:00:00,27.51,1019,20,3.6,0,clear sky
2023-07-10 17:00:00,26.51,1019,22,1.54,40,scattered clouds
2023-07-10 18:00:00,25.51,1019,25,2.57,0,clear sky
2023-07-10 19:00:00,20.9,1016,60,2.0,21,few clouds
2023-07-10 20:00:00,18.68,1017,71,1.96,25,scattered clouds
2023-07-10 21:00:00,17.01,1017,71,1.82,27,scattered clouds
2023-07-10 22:00:00,19.2,1018,39,1.7,5,clear sky
2023-07-10 23:00:00,17.51,1021,55,1.03,0,clear sky
2023-07-11 00:00:00,15.51,1021,63,0.0,0,clear sky
2023-07-11 01:00:00,18.62,1017,39,1.14,58,broken clouds
2023-07-11 02:00:00,14.51,1020,63,1.03,0,clear sky
2023-07-11 03:00:00,12.51,1020,71,1.03,0,clear sky
2023-07-11 04:00:00,17.51,1017,43,0.67,1,clear sky
2023-07-11 05:00:00,12.51,1020,71,1.03,0,clear sky
2023-07-11 06:00:00,11.51,1020,71,0.51,0,clear sky
2023-07-11 07:00:00,13.51,1021,67,0.0,0,clear sky
2023-07-11 08:00:00,15.51,1022,63,0.51,0,clear sky
2023-07-11 09:00:00,19.51,1022,45,0.51,0,clear sky
2023-07-11 10:00:00,22.51,1022,43,2.06,0,clear sky
2023-07-11 11:00:00,24.51,1022,36,4.12,0,clear sky
2023-07-11 12:00:00,26.51,1021,32,3.6,0,clear sky
2023-07-11 13:00:00,27.51,1020,28,3.09,40,scattered clouds
2023-07-11 14:00:00,27.51,1019,26,2.06,40,scattered clouds
2023-07-11 15:00:00,28.68,1013,35,0.61,9,clear sky
2023-07-11 16:00:00,27.51,1018,26,2.06,0,clear sky
2023-07-11 17:00:00,26.51,1018,28,1.03,40,scattered clouds
2023-07-11 18:00:00,26.51,1018,32,3.09,0,clear sky
2023-07-11 19:00:00,24.51,1019,36,1.54,0,clear sky
2023-07-11 20:00:00,21.46,1015,68,1.38,27,scattered clouds
2023-07-11 21:00:00,20.35,1016,72,1.37,14,few clouds
2023-07-11 22:00:00,18.68,1016,76,1.43,22,few clouds
2023-07-11 23:00:00,19.51,1019,60,1.03,0,clear sky
2023-07-12 00:00:00,15.9,1016,85,1.28,9,clear sky
2023-07-12 01:00:00,18.82,1016,49,1.07,7,clear sky
2023-07-12 02:00:00,18.49,1015,50,1.51,6,clear sky
2023-07-12 03:00:00,15.51,1018,72,0.51,0,clear sky
2023-07-12 04:00:00,14.51,1018,77,1.03,0,clear sky
2023-07-12 05:00:00,12.51,1018,88,1.03,0,clear sky
2023-07-12 06:00:00,14.51,1018,77,0.51,0,clear sky
2023-07-12 07:00:00,13.51,1018,77,1.03,0,clear sky
2023-07-12 08:00:00,17.51,1019,63,1.03,0,clear sky
2023-07-12 09:00:00,17.51,1020,68,1.03,0,clear sky
2023-07-12 10:00:00,23.51,1020,41,2.57,0,clear sky
2023-07-12 11:00:00,25.51,1019,34,3.09,0,clear sky
2023-07-12 12:00:00,26.51,1018,29,3.6,40,scattered clouds
2023-07-12 13:00:00,28.12,1012,41,2.28,0,clear sky
2023-07-12 14:00:00,26.51,1016,29,2.57,40,scattered clouds
2023-07-12 15:00:00,27.51,1016,28,1.54,40,scattered clouds
2023-07-12 16:00:00,27.51,1015,26,2.06,40,scattered clouds
2023-07-12 17:00:00,27.51,1016,26,2.06,0,clear sky
2023-07-12 18:00:00,25.51,1016,34,1.54,40,scattered clouds
2023-07-12 19:00:00,21.46,1012,67,1.12,9,clear sky
2023-07-12 20:00:00,18.68,1013,77,1.32,9,clear sky
2023-07-12 21:00:00,20.51,1014,39,1.31,3,clear sky
2023-07-12 22:00:00,20.25,1014,40,1.44,1,clear sky
2023-07-12 23:00:00,19.51,1018,56,1.03,0,clear sky
2023-07-13 00:00:00,19.68,1014,42,1.38,0,clear sky
2023-07-13 01:00:00,18.51,1018,59,1.03,0,clear sky
2023-07-13 02:00:00,17.51,1018,63,1.03,0,clear sky
2023-07-13 03:00:00,16.51,1018,67,0.0,0,clear sky
2023-07-13 04:00:00,15.51,1018,67,0.0,0,clear sky
2023-07-13 05:00:00,18.19,1015,47,1.45,8,clear sky
2023-07-13 06:00:00,17.81,1015,49,1.29,5,clear sky
2023-07-13 07:00:00,17.9,1016,50,1.05,4,clear sky
2023-07-13 08:00:00,20.94,1016,43,0.92,3,clear sky
2023-07-13 09:00:00,23.96,1016,35,1.77,3,clear sky
2023-07-13 10:00:00,23.12,1015,63,2.62,1,clear sky
2023-07-13 11:00:00,28.12,1015,34,2.51,1,clear sky
2023-07-13 12:00:00,28.12,1014,37,2.46,0,clear sky
2023-07-13 13:00:00,29.23,1013,33,2.5,0,clear sky
2023-07-13 14:00:00,28.51,1016,23,3.09,40,scattered clouds
2023-07-13 15:00:00,28.12,1011,38,1.52,2,clear sky
2023-07-13 16:00:00,27.51,1016,24,3.09,40,scattered clouds
2023-07-13 17:00:00,27.57,1011,41,2.57,25,scattered clouds
2023-07-13 18:00:00,27.51,1016,24,3.6,75,broken clouds
2023-07-13 19:00:00,23.8,1013,32,2.05,53,broken clouds
2023-07-13 20:00:00,22.75,1013,34,1.78,48,scattered clouds
2023-07-13 21:00:00,21.88,1014,36,1.74,49,scattered clouds
2023-07-13 22:00:00,21.3,1014,37,1.52,24,few clouds
2023-07-13 23:00:00,18.51,1018,55,0.0,0,clear sky
2023-07-14 00:00:00,19.89,1015,40,1.57,12,few clouds
2023-07-14 01:00:00,19.56,1015,41,1.54,9,clear sky
2023-07-14 02:00:00,19.08,1015,41,1.9,7,clear sky
2023-07-14 03:00:00,17.51,1018,59,1.54,0,clear sky
2023-07-14 04:00:00,16.51,1018,63,2.06,0,clear sky
2023-07-14 05:00:00,15.35,1016,90,3.89,0,clear sky
2023-07-14 06:00:00,15.35,1016,93,3.18,0,clear sky
2023-07-14 07:00:00,14.79,1017,92,2.46,1,clear sky
2023-07-14 08:00:00,16.46,1017,88,2.54,6,clear sky
2023-07-14 09:00:00,16.51,1020,77,1.54,40,scattered clouds
2023-07-14 10:00:00,20.9,1017,76,2.77,5,clear sky
2023-07-14 11:00:00,23.12,1016,67,2.5,26,scattered clouds
2023-07-14 12:00:00,25.9,1015,60,1.81,24,few clouds
2023-07-14 13:00:00,27.01,1014,56,2.17,22,few clouds
2023-07-14 14:00:00,25.51,1018,44,2.57,20,few clouds
2023-07-14 15:00:00,26.51,1017,41,2.57,20,few clouds
2023-07-14 16:00:00,26.51,1017,41,3.09,20,few clouds
2023-07-14 17:00:00,24.51,1017,47,4.12,20,few clouds
2023-07-14 18:00:00,23.51,1017,50,4.12,20,few clouds
2023-07-14 19:00:00,19.79,1014,75,2.17,9,light rain
2023-07-14 20:00:00,20.51,1018,64,4.12,0,light rain
2023-07-14 21:00:00,18.12,1016,82,2.6,15,few clouds
2023-07-14 22:00:00,17.57,1016,83,2.78,10,clear sky
2023-07-14 23:00:00,17.51,1020,72,2.06,0,clear sky
2023-07-15 00:00:00,15.9,1016,87,2.65,4,clear sky
2023-07-15 01:00:00,14.79,1016,90,2.61,4,clear sky
2023-07-15 02:00:00,14.23,1015,92,2.45,3,clear sky
2023-07-15 03:00:00,14.51,1018,82,0.51,0,clear sky
2023-07-15 04:00:00,15.51,1018,77,1.03,0,clear sky
2023-07-15 05:00:00,12.57,1016,93,2.23,7,clear sky
2023-07-15 06:00:00,11.46,1016,93,1.9,5,clear sky
2023-07-15 07:00:00,15.25,1017,78,1.78,5,clear sky
2023-07-15 08:00:00,15.35,1017,84,2.4,5,clear sky
2023-07-15 09:00:00,19.23,1018,72,3.9,30,scattered clouds
2023-07-15 10:00:00,22.57,1018,62,4.07,33,scattered clouds
2023-07-15 11:00:00,24.23,1018,60,3.89,17,few clouds
2023-07-15 12:00:00,25.9,1016,57,3.43,11,few clouds
2023-07-15 13:00:00,27.01,1015,51,3.0,8,clear sky
2023-07-15 14:00:00,26.51,1019,39,3.09,20,few clouds
2023-07-15 15:00:00,27.51,1018,34,3.6,40,scattered clouds
2023-07-15 16:00:00,27.51,1018,32,3.6,40,scattered clouds
2023-07-15 17:00:00,25.9,1012,51,1.92,81,broken clouds
2023-07-15 18:00:00,24.23,1013,58,1.83,76,broken clouds
2023-07-15 19:00:00,22.57,1014,65,1.65,78,broken clouds
2023-07-15 20:00:00,21.46,1015,69,1.52,76,broken clouds
2023-07-15 21:00:00,19.79,1017,78,1.22,76,broken clouds
2023-07-15 22:00:00,21.51,1020,53,0.51,0,clear sky
2023-07-15 23:00:00,18.68,1016,83,1.09,97,overcast clouds
2023-07-16 00:00:00,18.68,1016,83,1.11,98,overcast clouds
2023-07-16 01:00:00,18.68,1016,83,1.1,98,overcast clouds
2023-07-16 02:00:00,17.51,1020,72,0.51,0,clear sky
2023-07-16 03:00:00,16.51,1020,77,1.03,0,clear sky
2023-07-16 04:00:00,16.51,1020,77,1.03,0,clear sky
2023-07-16 05:00:00,16.51,1020,82,1.54,0,clear sky
2023-07-16 06:00:00,18.04,1017,57,1.95,33,scattered clouds
2023-07-16 07:00:00,17.59,1018,59,1.96,28,scattered clouds
2023-07-16 08:00:00,19.79,1019,79,2.63,25,scattered clouds
2023-07-16 09:00:00,22.01,1019,71,3.08,41,scattered clouds
2023-07-16 10:00:00,23.12,1019,67,3.42,65,broken clouds
2023-07-16 11:00:00,24.79,1018,59,2.97,36,scattered clouds
2023-07-16 12:00:00,27.57,1017,50,2.35,26,scattered clouds
2023-07-16 13:00:00,29.23,1016,40,2.03,24,few clouds
2023-07-16 14:00:00,28.12,1015,41,1.81,24,few clouds
2023-07-16 15:00:00,28.51,1019,28,2.57,40,scattered clouds
2023-07-16 16:00:00,27.51,1019,28,3.09,40,scattered clouds
2023-07-16 17:00:00,27.51,1020,30,3.6,75,broken clouds
2023-07-16 18:00:00,25.51,1020,36,3.09,0,clear sky
2023-07-16 19:00:00,25.51,1020,36,3.09,0,clear sky
2023-07-16 20:00:00,24.51,1021,41,2.06,0,clear sky
2023-07-16 21:00:00,20.9,1017,66,1.45,86,overcast clouds
2023-07-16 22:00:00,22.51,1022,46,2.57,0,clear sky
2023-07-16 23:00:00,20.51,1022,56,1.54,0,clear sky
2023-07-17 00:00:00,20.51,1022,56,1.03,0,clear sky
2023-07-17 01:00:00,20.73,1018,47,1.44,72,broken clouds
2023-07-17 02:00:00,19.87,1018,50,1.49,69,broken clouds
2023-07-17 03:00:00,18.51,1021,63,0.0,0,clear sky
2023-07-17 04:00:00,18.51,1020,63,0.51,0,clear sky
2023-07-17 05:00:00,19.9,1017,51,2.29,93,overcast clouds
2023-07-17 06:00:00,19.62,1018,52,2.43,94,overcast clouds
2023-07-17 07:00:00,19.5,1019,53,2.79,96,overcast clouds
2023-07-17 08:00:00,20.9,1020,74,2.3,96,overcast clouds
2023-07-17 09:00:00,23.68,1020,66,2.95,99,overcast clouds
2023-07-17 10:00:00,24.79,1020,59,3.96,49,scattered clouds
2023-07-17 11:00:00,25.9,1019,56,3.77,26,scattered clouds
2023-07-17 12:00:00,27.01,1019,51,3.02,17,few clouds
2023-07-17 13:00:00,28.68,1018,44,2.31,14,few clouds
2023-07-17 14:00:00,27.51,1021,32,3.6,75,broken clouds
2023-07-17 15:00:00,27.51,1021,30,3.09,75,broken clouds
2023-07-17 16:00:00,27.51,1020,30,2.06,75,broken clouds
2023-07-17 17:00:00,26.46,1015,52,2.02,63,broken clouds
2023-07-17 18:00:00,23.68,1016,62,2.33,52,broken clouds
2023-07-17 19:00:00,20.35,1017,72,2.32,46,scattered clouds
2023-07-17 20:00:00,21.98,1018,44,2.2,38,scattered clouds
2023-07-17 21:00:00,22.03,1019,44,1.13,35,scattered clouds
2023-07-17 22:00:00,21.7,1019,45,1.23,54,broken clouds
2023-07-17 23:00:00,18.51,1023,63,1.03,0,clear sky
2023-07-18 00:00:00,20.37,1019,46,1.2,33,scattered clouds
2023-07-18 01:00:00,17.51,1023,68,0.0,0,clear sky
2023-07-18 02:00:00,15.51,1023,72,2.06,0,clear sky
2023-07-18 03:00:00,16.51,1022,72,1.54,0,clear sky
2023-07-18 04:00:00,14.51,1022,77,1.03,0,clear sky
2023-07-18 05:00:00,14.51,1022,77,1.03,0,clear sky
2023-07-18 06:00:00,13.51,1022,82,0.0,0,clear sky
2023-07-18 07:00:00,17.99,1020,50,2.04,9,clear sky
2023-07-18 08:00:00,17.57,1021,82,2.44,21,few clouds
2023-07-18 09:00:00,22.01,1021,65,3.58,10,clear sky
2023-07-18 10:00:00,24.79,1021,53,4.18,7,clear sky
2023-07-18 11:00:00,25.51,1026,34,5.66,0,clear sky
2023-07-18 12:00:00,27.57,1020,43,2.61,20,few clouds
2023-07-18 13:00:00,28.12,1019,41,2.37,17,few clouds
2023-07-18 14:00:00,27.51,1024,26,3.6,75,broken clouds
2023-07-18 15:00:00,27.57,1018,42,2.21,36,scattered clouds
2023-07-18 16:00:00,28.51,1022,26,3.09,40,scattered clouds
2023-07-18 17:00:00,28.51,1022,26,3.09,40,scattered clouds
2023-07-18 18:00:00,26.51,1023,32,3.09,40,scattered clouds
2023-07-18 19:00:00,25.51,1023,34,3.09,40,scattered clouds
2023-07-18 20:00:00,23.51,1024,38,2.06,0,clear sky
2023-07-18 21:00:00,22.51,1025,40,0.51,40,scattered clouds
2023-07-18 22:00:00,20.51,1026,52,0.51,40,scattered clouds
2023-07-18 23:00:00,18.51,1026,59,0.0,40,scattered clouds
2023-07-19 00:00:00,19.95,1022,40,2.29,73,broken clouds
2023-07-19 01:00:00,17.51,1025,59,1.03,0,clear sky
2023-07-19 02:00:00,15.51,1025,67,0.51,0,clear sky
2023-07-19 03:00:00,18.62,1021,48,1.68,97,overcast clouds
2023-07-19 04:00:00,14.51,1024,72,1.03,0,clear sky
2023-07-19 05:00:00,14.51,1024,72,0.0,0,clear sky
2023-07-19 06:00:00,17.84,1021,50,1.18,87,overcast clouds
2023-07-19 07:00:00,18.01,1022,49,1.61,90,overcast clouds
2023-07-19 08:00:00,20.35,1022,73,1.99,91,overcast clouds
2023-07-19 09:00:00,22.57,1023,56,3.4,88,overcast clouds
2023-07-19 10:00:00,24.79,1023,47,4.03,84,broken clouds
2023-07-19 11:00:00,27.01,1023,42,3.94,91,overcast clouds
2023-07-19 12:00:00,28.12,1022,38,3.54,84,broken clouds
2023-07-19 13:00:00,28.68,1021,38,3.5,87,overcast clouds
2023-07-19 14:00:00,27.51,1025,24,6.17,20,few clouds
2023-07-19 15:00:00,28.51,1024,21,5.14,20,few clouds
2023-07-19 16:00:00,27.51,1024,24,5.66,20,few clouds
2023-07-19 17:00:00,26.46,1019,41,3.61,79,broken clouds
2023-07-19 18:00:00,23.68,1020,48,3.06,86,overcast clouds
2023-07-19 19:00:00,20.9,1021,61,2.87,89,overcast clouds
2023-07-19 20:00:00,18.68,1022,65,2.71,90,overcast clouds
2023-07-19 21:00:00,18.12,1023,67,2.62,91,overcast clouds
2023-07-19 22:00:00,16.46,1023,75,2.68,100,overcast clouds
2023-07-19 23:00:00,17.51,1027,55,0.51,0,clear sky
2023-07-20 00:00:00,19.1,1023,46,2.03,95,overcast clouds
2023-07-20 01:00:00,18.78,1022,48,1.91,93,overcast clouds
2023-07-20 02:00:00,15.35,1022,78,2.11,92,overcast clouds
2023-07-20 03:00:00,14.51,1025,72,0.51,0,clear sky
2023-07-20 04:00:00,13.51,1025,77,1.03,0,clear sky
2023-07-20 05:00:00,14.23,1022,78,4.06,36,scattered clouds
2023-07-20 06:00:00,14.79,1022,77,3.54,57,broken clouds
2023-07-20 07:00:00,16.51,1025,55,6.17,0,clear sky
2023-07-20 08:00:00,17.01,1024,71,4.51,54,broken clouds
2023-07-20 09:00:00,19.79,1024,67,6.09,60,broken clouds
2023-07-20 10:00:00,20.51,1028,49,9.26,0,clear sky
2023-07-20 11:00:00,21.46,1024,59,6.55,56,broken clouds
2023-07-20 12:00:00,23.68,1023,54,6.34,64,broken clouds
2023-07-20 13:00:00,24.79,1022,45,6.34,60,broken clouds
2023-07-20 14:00:00,25.35,1021,48,6.42,62,broken clouds
2023-07-20 15:00:00,25.51,1025,31,9.26,40,scattered clouds
2023-07-20 16:00:00,24.51,1025,36,8.23,40,scattered clouds
2023-07-20 17:00:00,24.51,1025,36,7.72,40,scattered clouds
2023-07-20 18:00:00,22.51,1025,40,7.72,40,scattered clouds
2023-07-20 19:00:00,20.51,1025,49,3.6,40,scattered clouds
2023-07-20 20:00:00,17.57,1022,73,4.9,66,broken clouds
2023-07-20 21:00:00,18.68,1024,58,4.28,61,broken clouds
2023-07-20 22:00:00,18.51,1027,55,3.6,20,few clouds
2023-07-20 23:00:00,17.51,1027,59,2.57,20,few clouds
2023-07-21 00:00:00,17.11,1023,66,3.7,28,scattered clouds
2023-07-21 01:00:00,16.51,1026,67,2.57,0,clear sky
2023-07-21 02:00:00,14.23,1023,88,4.33,42,scattered clouds
2023-07-21 03:00:00,14.51,1025,77,3.09,0,clear sky
2023-07-21 04:00:00,14.51,1025,82,4.12,0,clear sky
2023-07-21 05:00:00,14.51,1025,88,4.63,0,clear sky
2023-07-21 06:00:00,14.51,1025,88,4.63,75,broken clouds
2023-07-21 07:00:00,15.51,1026,88,6.17,75,broken clouds
2023-07-21 08:00:00,15.9,1024,91,5.58,20,few clouds
2023-07-21 09:00:00,16.46,1025,87,5.79,36,scattered clouds
2023-07-21 10:00:00,17.01,1025,86,6.01,100,overcast clouds
2023-07-21 11:00:00,18.51,1028,72,6.69,75,broken clouds
2023-07-21 12:00:00,21.46,1025,68,5.6,100,overcast clouds
2023-07-21 13:00:00,19.84,1024,61,6.14,100,overcast clouds
2023-07-21 14:00:00,22.51,1025,46,7.72,75,broken clouds
2023-07-21 15:00:00,24.51,1024,41,7.72,75,broken clouds
2023-07-21 16:00:00,23.51,1024,41,8.75,40,scattered clouds
2023-07-21 17:00:00,22.51,1024,46,8.23,40,scattered clouds
2023-07-21 18:00:00,21.51,1024,49,5.66,40,scattered clouds
2023-07-21 19:00:00,20.51,1024,52,4.12,40,scattered clouds
2023-07-21 20:00:00,18.12,1022,75,4.34,96,overcast clouds
2023-07-21 21:00:00,17.57,1023,77,3.9,96,overcast clouds
2023-07-21 22:00:00,17.51,1025,68,3.09,40,scattered clouds
2023-07-21 23:00:00,17.01,1023,82,4.13,99,overcast clouds
2023-07-22 00:00:00,16.46,1023,84,3.78,88,overcast clouds
2023-07-22 01:00:00,15.35,1022,86,3.81,79,broken clouds
2023-07-22 02:00:00,15.35,1022,87,3.84,63,broken clouds
2023-07-22 03:00:00,15.51,1024,77,3.09,0,clear sky
2023-07-22 04:00:00,15.51,1024,77,4.12,0,clear sky
