date_time,air_temp,dni,ghi,dhi,gti,clearsky_dhi,clearsky_ghi,clearsky_gti,clearsky_dni,cloud_opacity
2023-08-06 13:00:00,29.5,974.75,858.5,70.75,1013.75,70.75,858.5,1013.75,974.75,0.0
2023-08-06 14:00:00,30.0,892.5,738.25,94.0,880.75,67.5,754.0,903.0,953.25,2.15
2023-08-06 15:00:00,30.0,907.25,586.75,62.5,724.0,62.0,587.0,724.5,908.5,0.05
2023-08-06 16:00:00,29.5,825.75,373.25,49.75,494.0,49.75,373.25,494.0,825.75,0.0
2023-08-06 17:00:00,28.0,587.5,140.0,31.0,223.5,31.0,140.0,223.5,587.5,0.0
2023-08-06 18:00:00,25.25,18.25,3.25,1.75,5.25,1.75,3.25,5.25,18.25,0.0
2023-08-06 19:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06 20:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06 21:00:00,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06 22:00:00,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06 23:00:00,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 00:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 01:00:00,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 02:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 03:00:00,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 04:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 05:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75
2023-08-07 06:00:00,16.25,0.25,0.75,0.5,0.75,0.5,0.75,1.0,3.0,9.125
2023-08-07 07:00:00,18.0,501.25,115.75,29.75,186.5,29.75,115.75,186.5,501.25,0.0
2023-08-07 08:00:00,20.5,796.0,346.75,51.25,462.25,51.25,346.75,462.25,796.0,0.0
2023-08-07 09:00:00,22.5,889.5,563.75,64.5,697.25,64.5,563.75,697.25,889.5,0.0
2023-08-07 10:00:00,24.0,936.25,736.0,72.25,881.5,72.25,736.0,881.5,936.25,0.0
2023-08-07 11:00:00,26.75,960.25,847.25,75.5,999.0,75.5,847.25,999.0,960.25,0.0
2023-08-07 12:00:00,28.75,967.5,887.25,76.75,1041.25,76.75,887.25,1041.25,967.5,0.0
2023-08-07 13:00:00,30.0,960.0,853.75,75.5,1005.25,75.5,853.75,1005.25,960.0,0.0
2023-08-07 14:00:00,30.0,874.0,732.25,99.5,870.75,72.5,748.25,893.5,936.0,2.225
2023-08-07 15:00:00,30.0,880.0,579.75,69.75,712.75,69.0,580.25,713.5,881.75,0.05
2023-08-07 16:00:00,30.0,780.75,366.5,58.75,480.75,58.75,366.5,480.75,780.75,0.0
2023-08-07 17:00:00,28.25,536.5,136.5,36.0,213.0,36.0,136.5,213.0,536.5,0.0
2023-08-07 18:00:00,25.5,15.25,3.25,2.0,5.0,2.0,3.25,5.0,15.25,0.0
2023-08-07 19:00:00,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 20:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 21:00:00,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 22:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 23:00:00,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08 00:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08 01:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08 02:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08 03:00:00,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08 04:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08 05:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
2023-08-08 06:00:00,15.25,0.25,0.75,0.75,0.75,0.5,0.75,1.0,3.0,7.675
2023-08-08 07:00:00,17.5,486.0,116.0,32.0,184.25,32.0,116.0,184.25,486.0,0.0
2023-08-08 08:00:00,21.25,784.5,347.75,54.75,460.25,54.75,347.75,460.25,784.5,0.0
2023-08-08 09:00:00,23.75,889.0,566.75,65.5,698.75,65.5,566.75,698.75,889.0,0.0
2023-08-08 10:00:00,25.5,940.0,741.0,72.0,885.25,72.0,741.0,885.25,940.0,0.0
2023-08-08 11:00:00,27.75,965.5,854.0,75.25,1005.0,75.25,854.0,1005.0,965.5,0.0
2023-08-08 12:00:00,29.75,974.0,896.0,76.5,1049.0,76.5,896.0,1049.0,974.0,0.0
2023-08-08 13:00:00,30.0,967.5,862.25,75.5,1013.25,75.5,862.25,1013.25,967.5,0.0
2023-08-08 14:00:00,30.0,944.25,756.5,72.25,900.75,72.25,756.5,900.75,944.25,0.0
2023-08-08 15:00:00,30.5,896.5,588.0,66.0,720.75,66.0,588.0,720.75,896.5,0.0
2023-08-08 16:00:00,30.0,800.0,372.0,55.75,486.75,55.75,372.0,486.75,800.0,0.0
2023-08-08 17:00:00,28.75,549.75,139.25,35.5,216.0,35.5,139.25,216.0,549.75,0.0
2023-08-08 18:00:00,25.5,16.5,3.5,2.0,5.25,2.0,3.5,5.25,16.5,0.0
2023-08-08 19:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85
2023-08-08 20:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.575
2023-08-08 21:00:00,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.025
2023-08-08 22:00:00,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
2023-08-08 23:00:00,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 00:00:00,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 01:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 02:00:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 03:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 04:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 05:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 06:00:00,17.0,3.25,1.0,0.75,1.25,0.75,1.0,1.25,3.25,0.0
2023-08-09 07:00:00,18.5,480.0,116.5,32.5,182.75,32.5,116.5,182.75,480.0,0.0
2023-08-09 08:00:00,20.5,774.0,345.5,54.75,455.0,54.75,345.5,455.0,774.0,0.0
2023-08-09 09:00:00,22.0,876.5,562.0,65.5,690.5,65.5,562.0,690.5,876.5,0.0
2023-08-09 10:00:00,23.75,927.5,734.5,72.0,874.5,72.0,734.5,874.5,927.5,0.0
2023-08-09 11:00:00,25.75,952.25,846.25,75.25,992.75,75.25,846.25,992.75,952.25,0.0
2023-08-09 12:00:00,27.75,959.5,886.25,76.5,1034.75,76.5,886.25,1034.75,959.5,0.0
2023-08-09 13:00:00,28.75,951.5,851.5,75.5,998.0,75.5,851.5,998.0,951.5,0.0
2023-08-09 14:00:00,29.0,926.5,745.25,72.25,885.5,72.25,745.25,885.5,926.5,0.0
2023-08-09 15:00:00,29.75,877.25,578.0,66.0,706.5,66.0,578.0,706.5,877.25,0.0
2023-08-09 16:00:00,29.0,779.75,365.0,55.25,475.5,55.25,365.0,475.5,779.75,0.0
2023-08-09 17:00:00,28.0,531.25,136.25,35.5,209.0,35.5,136.25,209.0,531.25,0.0
2023-08-09 18:00:00,25.25,16.0,3.5,2.0,5.25,2.0,3.5,5.25,16.0,0.0
2023-08-09 19:00:00,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 20:00:00,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 21:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 22:00:00,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 23:00:00,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 00:00:00,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 01:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 02:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 03:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 04:00:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 05:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 06:00:00,17.25,4.0,1.0,0.75,1.5,0.75,1.0,1.5,4.0,0.0
2023-08-10 07:00:00,19.0,483.0,117.5,32.5,183.0,32.5,117.5,183.0,483.0,0.0
2023-08-10 08:00:00,20.5,771.25,346.5,54.5,454.0,54.5,346.5,454.0,771.25,0.0
2023-08-10 09:00:00,22.25,880.5,563.75,62.5,690.5,62.5,563.75,690.5,880.5,0.0
2023-08-10 10:00:00,23.75,931.75,736.0,67.25,874.0,67.25,736.0,874.0,931.75,0.0
2023-08-10 11:00:00,25.75,955.75,846.5,70.5,991.5,70.5,846.5,991.5,955.75,0.0
2023-08-10 12:00:00,28.0,963.5,887.0,72.0,1034.0,72.0,887.0,1034.0,963.5,0.0
2023-08-10 13:00:00,29.0,957.0,853.75,70.75,998.25,70.75,853.75,998.25,957.0,0.0
2023-08-10 14:00:00,29.75,813.0,716.0,122.0,841.5,67.5,748.75,887.25,934.0,4.425
2023-08-10 15:00:00,30.0,878.25,580.25,66.25,707.0,65.0,581.0,708.0,881.25,0.1
2023-08-10 16:00:00,29.5,791.5,368.75,53.0,478.5,53.0,368.75,478.5,791.5,0.0
2023-08-10 17:00:00,28.0,525.75,137.75,34.75,208.25,33.5,138.75,213.5,554.25,2.05
2023-08-10 18:00:00,26.0,14.0,3.5,2.25,5.0,2.0,3.75,5.75,18.5,8.875
2023-08-10 19:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 20:00:00,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 21:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 22:00:00,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 23:00:00,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11 00:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11 01:00:00,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11 02:00:00,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11 03:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6
2023-08-11 04:00:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
2023-08-11 05:00:00,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.475
2023-08-11 06:00:00,16.75,0.0,1.0,1.0,1.0,1.0,1.25,1.75,4.5,27.975
2023-08-11 07:00:00,18.75,276.0,106.75,49.25,144.25,34.75,120.25,184.5,479.25,14.425
2023-08-11 08:00:00,21.0,770.0,352.0,58.75,458.25,58.5,352.0,458.5,770.25,0.025
2023-08-11 09:00:00,22.75,663.75,517.75,144.75,614.25,70.0,571.5,696.5,876.0,8.825
2023-08-11 10:00:00,24.5,828.5,717.25,123.0,843.5,77.25,745.25,882.25,928.0,3.625
2023-08-11 11:00:00,26.25,685.0,773.75,215.5,886.25,81.0,857.25,1001.0,953.25,9.75
2023-08-11 12:00:00,28.75,664.25,792.5,228.5,897.25,82.0,898.0,1043.75,961.0,11.725000000000001
2023-08-11 13:00:00,29.75,586.0,742.5,260.75,837.75,81.0,863.75,1007.25,954.0,14.075
2023-08-11 14:00:00,30.0,594.75,658.25,226.75,753.5,77.25,757.75,895.5,931.0,12.9
2023-08-11 15:00:00,30.0,879.0,588.5,72.25,714.75,71.0,589.25,715.75,882.75,0.125
2023-08-11 16:00:00,29.75,732.0,364.5,74.5,466.75,59.75,374.25,482.5,786.0,2.25
2023-08-11 17:00:00,28.25,492.75,138.0,38.5,204.25,37.0,141.25,214.75,547.5,6.275
2023-08-11 18:00:00,25.75,0.0,1.25,1.25,1.25,2.25,3.75,5.75,18.25,50.349999999999994
2023-08-11 19:00:00,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4
2023-08-11 20:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.125
2023-08-11 21:00:00,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25
2023-08-11 22:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2023-08-11 23:00:00,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2023-08-12 00:00:00,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.450000000000003
2023-08-12 01:00:00,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75
2023-08-12 02:00:00,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12 03:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.425
2023-08-12 04:00:00,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.125
2023-08-12 05:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.725
2023-08-12 06:00:00,16.25,0.0,1.0,1.0,0.75,1.0,1.5,2.0,5.0,35.975
2023-08-12 07:00:00,18.5,240.75,106.0,59.0,140.25,36.75,123.25,187.0,480.75,16.0
2023-08-12 08:00:00,21.25,685.5,346.0,80.5,442.0,62.5,357.25,462.5,768.75,3.525
2023-08-12 09:00:00,23.5,835.5,570.0,86.25,689.25,72.5,578.75,703.25,880.75,1.8
2023-08-12 10:00:00,25.5,820.75,722.25,131.75,845.75,81.75,753.0,888.75,929.0,3.95
2023-08-12 11:00:00,27.5,776.0,811.0,176.25,933.0,89.75,864.25,1006.0,946.75,6.2
2023-08-12 12:00:00,29.0,540.75,763.75,303.25,853.75,93.0,903.75,1047.5,952.5,15.475
2023-08-12 13:00:00,30.0,648.5,774.5,240.5,881.0,91.25,868.5,1010.0,944.5,10.825
2023-08-12 14:00:00,30.0,486.75,631.5,274.25,709.5,84.0,761.5,897.25,924.0,17.125
2023-08-12 15:00:00,30.0,826.5,579.25,94.75,698.0,75.5,591.5,715.75,876.0,1.85
2023-08-12 16:00:00,29.5,598.75,345.25,107.75,430.25,63.5,375.0,480.5,774.75,7.475
2023-08-12 17:00:00,28.0,309.5,125.0,58.75,167.0,40.25,140.5,209.25,517.75,13.3
2023-08-12 18:00:00,25.0,2.5,2.75,2.75,3.0,2.5,3.75,5.5,15.5,50.375
2023-08-12 19:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.175000000000004
2023-08-12 20:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75
2023-08-12 21:00:00,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45
2023-08-12 22:00:00,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.375
2023-08-12 23:00:00,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.875
2023-08-13 00:00:00,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3
2023-08-13 01:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.075
2023-08-13 02:00:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2023-08-13 03:00:00,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.425
2023-08-13 04:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.775
2023-08-13 05:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15
2023-08-13 06:00:00,17.0,0.0,1.25,1.25,1.25,1.25,1.5,2.0,5.0,33.275
2023-08-13 07:00:00,18.75,298.5,110.75,52.0,151.0,37.25,122.25,182.75,465.25,11.025
2023-08-13 08:00:00,21.0,751.25,352.5,62.5,453.25,62.5,352.5,453.25,751.25,0.0
2023-08-13 09:00:00,23.0,864.25,570.5,71.75,690.5,71.75,570.5,690.5,864.25,0.0
2023-08-13 10:00:00,24.5,918.25,744.0,77.25,875.5,77.25,744.0,875.5,918.25,0.0
2023-08-13 11:00:00,26.75,942.5,854.25,81.0,992.5,81.0,854.25,992.5,942.5,0.0
2023-08-13 12:00:00,28.5,929.25,887.75,93.75,1026.0,85.5,892.75,1032.75,945.0,0.575
2023-08-13 13:00:00,29.0,900.75,846.75,103.75,980.5,85.5,857.75,995.25,935.75,1.275
2023-08-13 14:00:00,29.25,730.0,700.5,164.5,812.25,78.75,752.5,884.25,916.0,6.875
2023-08-13 15:00:00,29.25,849.0,580.75,79.0,699.25,73.5,584.0,703.75,862.25,0.47500000000000003
2023-08-13 16:00:00,28.75,606.25,347.75,95.75,432.0,63.25,369.25,471.25,759.0,6.875
2023-08-13 17:00:00,27.5,114.75,106.5,78.5,121.5,41.25,138.0,202.5,494.75,24.45
2023-08-13 18:00:00,25.25,0.0,2.0,2.0,2.0,2.5,3.75,5.25,14.25,52.65
2023-08-13 19:00:00,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3
2023-08-13 20:00:00,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.925
2023-08-13 21:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7
2023-08-13 22:00:00,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.325
2023-08-13 23:00:00,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.625
2023-08-14 00:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.05
2023-08-14 01:00:00,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.175
2023-08-14 02:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85
2023-08-14 03:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.775
2023-08-14 04:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.975
2023-08-14 05:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3
2023-08-14 06:00:00,17.0,0.0,1.5,1.5,1.25,1.25,1.75,2.25,5.5,41.125
2023-08-14 07:00:00,19.0,424.75,121.5,40.25,176.0,39.0,122.75,180.5,452.5,2.275
2023-08-14 08:00:00,21.0,729.25,351.25,67.25,448.0,67.25,351.25,448.0,729.25,0.0
2023-08-14 09:00:00,22.75,830.5,566.5,84.75,682.0,84.75,566.5,682.0,830.5,0.0
2023-08-14 10:00:00,24.0,883.75,738.5,94.5,865.0,94.5,738.5,865.0,883.75,0.0
2023-08-14 11:00:00,25.5,906.25,848.25,102.5,980.75,102.5,848.25,980.75,906.25,0.0
2023-08-14 12:00:00,27.0,805.25,851.0,160.5,973.0,101.75,888.0,1023.0,917.0,4.15
2023-08-14 13:00:00,27.5,452.0,699.5,326.25,772.5,99.25,853.75,987.0,910.75,18.0
2023-08-14 14:00:00,27.0,545.5,648.5,246.0,734.0,92.0,748.5,876.0,890.25,13.375
2023-08-14 15:00:00,27.0,187.5,397.25,276.75,420.5,80.0,582.0,699.0,847.0,32.875
2023-08-14 16:00:00,26.75,585.0,342.0,104.0,421.75,64.5,369.75,469.0,754.25,7.65
2023-08-14 17:00:00,25.75,164.5,106.0,65.0,127.25,42.5,138.0,200.25,484.75,30.200000000000003
2023-08-14 18:00:00,24.25,0.0,1.75,1.75,1.5,2.75,4.0,5.25,13.75,52.075
2023-08-14 19:00:00,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75
2023-08-14 20:00:00,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.349999999999994
2023-08-14 21:00:00,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.625
2023-08-14 22:00:00,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.475
2023-08-14 23:00:00,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.02499999999999
2023-08-15 00:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.475
2023-08-15 01:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.125
2023-08-15 02:00:00,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.475
2023-08-15 03:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3
2023-08-15 04:00:00,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.35
2023-08-15 05:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.25
2023-08-15 06:00:00,16.5,0.0,0.75,0.75,0.75,1.5,2.0,2.5,5.25,63.5
2023-08-15 07:00:00,18.0,158.5,100.75,64.25,121.25,41.0,123.75,179.75,441.0,24.4
2023-08-15 08:00:00,19.25,338.75,287.0,159.0,333.25,68.5,355.0,450.75,730.25,18.35
2023-08-15 09:00:00,20.25,728.5,548.5,122.25,651.5,83.0,572.75,687.5,840.5,4.35
2023-08-15 10:00:00,21.75,528.0,639.75,249.25,720.25,91.0,746.25,872.5,895.5,14.6
2023-08-15 11:00:00,23.5,681.75,780.5,217.25,885.0,95.0,858.0,990.75,923.0,9.0
2023-08-15 12:00:00,24.75,367.75,693.0,376.75,749.0,90.0,899.25,1035.0,941.5,22.95
2023-08-15 13:00:00,25.0,304.25,633.75,384.5,676.0,83.0,866.0,1000.5,943.0,26.625
2023-08-15 14:00:00,25.75,779.75,719.0,146.0,831.0,84.25,758.25,885.75,910.5,4.95
2023-08-15 15:00:00,26.0,741.75,564.25,116.75,666.5,82.25,587.5,703.0,848.5,4.449999999999999
2023-08-15 16:00:00,25.25,700.5,364.25,82.25,457.0,72.5,370.5,467.0,733.75,1.375
2023-08-15 17:00:00,24.25,256.0,119.5,57.0,151.75,44.75,139.0,199.75,477.25,22.950000000000003
2023-08-15 18:00:00,22.5,0.0,1.0,1.0,1.0,2.75,4.0,5.5,14.0,70.875
2023-08-15 19:00:00,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.275
2023-08-15 20:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.349999999999998
2023-08-15 21:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4
2023-08-15 22:00:00,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.05
2023-08-15 23:00:00,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.775
2023-08-16 00:00:00,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.625
2023-08-16 01:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125
2023-08-16 02:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3
2023-08-16 03:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.025
2023-08-16 04:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8
2023-08-16 05:00:00,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2
2023-08-16 06:00:00,15.5,0.0,1.25,1.25,1.25,1.5,2.25,3.0,7.75,58.825
2023-08-16 07:00:00,17.5,63.5,88.0,72.0,95.0,38.25,128.5,188.0,481.0,34.225
2023-08-16 08:00:00,18.5,438.75,307.75,136.5,366.5,62.75,361.0,457.25,756.0,14.4
2023-08-16 09:00:00,20.25,589.25,512.5,172.75,595.75,72.25,579.5,694.25,866.0,11.05
2023-08-16 10:00:00,21.5,662.5,680.25,193.25,778.75,77.5,752.0,878.0,918.25,9.575
2023-08-16 11:00:00,23.5,649.0,769.25,229.75,868.5,81.25,862.5,994.5,942.5,10.875
2023-08-16 12:00:00,25.0,633.25,796.0,250.0,893.75,82.0,902.0,1036.0,950.25,11.75
2023-08-16 13:00:00,25.75,411.25,686.5,342.5,749.75,81.25,867.0,999.0,943.25,20.875
2023-08-16 14:00:00,26.0,395.25,600.25,306.75,659.5,77.5,760.25,886.0,919.0,21.025
2023-08-16 15:00:00,26.0,469.5,494.5,213.25,562.0,74.25,589.5,704.0,863.75,16.25
2023-08-16 16:00:00,25.75,318.75,295.75,168.25,338.5,65.75,372.5,468.75,752.5,20.3
2023-08-16 17:00:00,24.5,166.5,104.5,66.75,124.75,42.25,140.25,201.5,495.25,28.35
2023-08-16 18:00:00,22.5,0.0,3.0,3.0,3.0,2.75,4.25,5.75,16.25,15.825
2023-08-16 19:00:00,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16 20:00:00,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16 21:00:00,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.675
2023-08-16 22:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.125
2023-08-16 23:00:00,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.649999999999999
2023-08-17 00:00:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 01:00:00,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 02:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 03:00:00,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 04:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 05:00:00,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 06:00:00,15.0,0.0,2.0,2.0,2.0,1.75,2.5,3.25,9.0,9.825
2023-08-17 07:00:00,17.0,318.0,121.0,50.5,159.75,38.5,130.75,189.25,487.25,12.025
2023-08-17 08:00:00,18.75,766.25,364.75,60.0,460.0,60.0,364.75,460.0,766.25,0.0
2023-08-17 09:00:00,20.5,882.75,585.0,65.0,699.0,65.0,585.0,699.0,882.75,0.0
