date_time,air_temp,ghi,gti
2023-06,19.8,4.95,5.96
2023-07,20.38,5.11,6.06
2023-08,22.32,5.58,6.3
2023-09,24.77,6.2,6.51
2023-10,24.79,6.36,6.26
2023-11,24.69,6.64,6.24
2023-12,23.93,6.4,5.89
2024-01,22.87,5.59,5.26
2024-02,22.69,5.81,5.63
2024-03,23.32,4.97,5.01
2024-04,23.07,5.36,5.84
2024-05,21.8,5.61,6.62
2024-06,20.21,5.22,6.38
2024-07,20.24,5.62,6.82
2024-08,21.76,6.17,6.99
