date_time,LDTEA 1,LDTEA 2,LDTEA 3,LDTEA 4,UAC 2,UAC 3
2023-08-16 13:00:00,15.28,15.39,16.53,15.91,22.689999999999998,23.73
2023-08-16 14:00:00,13.370000000000001,13.41,15.51,15.74,21.7,22.57
2023-08-16 15:00:00,6.21,6.25,7.3999999999999995,7.640000000000001,10.23,10.64
2023-08-16 16:00:00,4.07,4.03,5.949999999999999,6.91,8.11,8.45
2023-08-16 17:00:00,1.34,1.34,1.9200000000000002,2.19,2.4299999999999997,2.64
2023-08-16 18:00:00,0.08,0.08,0.15000000000000002,0.18000000000000002,0.14,0.16
2023-08-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 06:00:00,0.06999999999999999,0.060000000000000005,0.05,0.04,0.03,0.03
2023-08-17 07:00:00,5.68,5.6899999999999995,2.7199999999999998,0.5,4.18,3.89
2023-08-17 08:00:00,13.23,13.31,8.05,4.07,13.3,13.040000000000001
2023-08-17 09:00:00,18.3,18.380000000000003,14.55,10.69,21.26,21.33
2023-08-17 10:00:00,21.3,21.44,19.009999999999998,15.71,27.12,27.54
2023-08-17 11:00:00,22.36,22.52,21.62,19.11,30.490000000000002,31.25
2023-08-17 12:00:00,22.240000000000002,22.33,22.84,21.21,31.97,32.94
2023-08-17 13:00:00,19.61,19.62,21.4,20.82,30.09,31.71
2023-08-17 14:00:00,14.62,14.8,17.5,17.69,24.48,25.169999999999998
2023-08-17 15:00:00,8.01,7.9399999999999995,10.65,11.54,16.29,17.02
2023-08-17 16:00:00,4.76,4.71,7.63,9.04,10.97,11.41
2023-08-17 17:00:00,1.02,1.01,2.94,4.05,4.26,4.58
2023-08-17 18:00:00,0.05,0.05,0.07,0.09000000000000001,0.07,0.08
2023-08-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 06:00:00,0.26,0.25,0.15000000000000002,0.05,0.11,0.08
2023-08-18 07:00:00,6.26,6.29,3.0300000000000002,0.55,4.57,4.18
2023-08-18 08:00:00,12.7,12.81,7.960000000000001,4.0600000000000005,12.77,12.58
2023-08-18 09:00:00,18.05,18.19,14.52,10.69,21.07,21.18
2023-08-18 10:00:00,20.81,20.92,18.77,15.54,26.560000000000002,27.1
2023-08-18 11:00:00,19.79,19.91,19.5,17.28,27.28,28.1
2023-08-18 12:00:00,13.77,13.54,14.07,13.49,18.47,19.42
2023-08-18 13:00:00,17.009999999999998,16.96,18.69,18.09,27.080000000000002,30.049999999999997
2023-08-18 14:00:00,16.880000000000003,16.96,20.25,20.52,28.64,30.11
2023-08-18 15:00:00,8.95,8.870000000000001,12.31,13.78,17.83,18.98
2023-08-18 16:00:00,3.4400000000000004,3.34,6.97,8.93,10.91,11.45
2023-08-18 17:00:00,0.8999999999999999,0.89,3.1799999999999997,4.53,4.529999999999999,4.89
2023-08-18 18:00:00,0.08,0.07,0.15000000000000002,0.18,0.13,0.16
2023-08-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 06:00:00,0.02,0.03,0.02,0.03,0.01,0.01
2023-08-19 07:00:00,2.23,2.2199999999999998,1.76,1.31,2.2800000000000002,2.17
2023-08-19 08:00:00,6.7,6.78,5.44,4.15,7.5,7.59
2023-08-19 09:00:00,15.280000000000001,15.25,12.8,10.07,17.78,18.15
2023-08-19 10:00:00,19.5,19.48,17.56,14.649999999999999,25.04,25.85
2023-08-19 11:00:00,20.84,20.799999999999997,20.42,18.13,28.81,29.990000000000002
2023-08-19 12:00:00,11.57,11.360000000000001,11.73,11.23,14.83,15.440000000000001
2023-08-19 13:00:00,16.4,16.22,17.93,17.9,24.97,26.16
2023-08-19 14:00:00,10.96,10.84,12.51,12.84,17.04,17.75
2023-08-19 15:00:00,6.91,6.869999999999999,8.89,9.58,13.02,13.82
2023-08-19 16:00:00,2.48,2.4699999999999998,2.54,2.39,3.07,3.17
2023-08-19 17:00:00,0.93,0.91,0.95,0.9,1.16,1.2
2023-08-19 18:00:00,0.02,0.02,0.02,0.02,0.02,0.02
2023-08-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 06:00:00,0.18000000000000002,0.19,0.1,0.05,0.08,0.06
2023-08-20 07:00:00,4.41,4.41,2.69,1.29,3.6500000000000004,3.38
2023-08-20 08:00:00,9.1,9.09,6.5,4.16,9.6,9.54
2023-08-20 09:00:00,16.82,16.84,13.61,10.129999999999999,19.490000000000002,19.619999999999997
2023-08-20 10:00:00,20.04,20.08,18.09,15.0,25.36,25.9
2023-08-20 11:00:00,20.72,20.67,20.28,17.96,28.08,29.16
2023-08-20 12:00:00,18.87,18.88,19.61,18.34,27.53,28.65
2023-08-20 13:00:00,14.34,14.3,15.69,15.3,21.0,22.22
2023-08-20 14:00:00,12.57,12.6,14.93,15.28,20.85,21.98
2023-08-20 15:00:00,9.49,9.41,13.18,14.8,19.02,20.12
2023-08-20 16:00:00,3.5300000000000002,3.45,6.9799999999999995,8.94,10.81,11.4
2023-08-20 17:00:00,1.01,0.98,2.25,2.92,3.12,3.35
2023-08-20 18:00:00,0.03,0.03,0.04,0.05,0.04,0.04
2023-08-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 06:00:00,0.19,0.19999999999999998,0.11,0.05,0.08,0.07
2023-08-21 07:00:00,5.43,5.41,2.7800000000000002,0.77,4.11,3.84
2023-08-21 08:00:00,12.76,12.620000000000001,8.15,4.5,12.79,12.620000000000001
2023-08-21 09:00:00,16.58,16.41,13.43,10.35,19.0,19.19
2023-08-21 10:00:00,20.62,20.27,18.130000000000003,15.43,25.84,26.419999999999998
2023-08-21 11:00:00,21.93,21.52,20.740000000000002,18.85,29.3,30.34
2023-08-21 12:00:00,21.81,21.39,22.200000000000003,21.31,30.939999999999998,32.36
2023-08-21 13:00:00,10.8,10.66,11.19,10.8,14.06,14.65
2023-08-21 14:00:00,12.35,12.24,13.67,13.64,18.36,19.34
2023-08-21 15:00:00,10.2,10.06,13.99,15.690000000000001,20.23,21.42
2023-08-21 16:00:00,4.03,3.93,7.09,8.83,10.39,10.94
2023-08-21 17:00:00,0.77,0.74,2.6900000000000004,3.86,3.8699999999999997,4.18
2023-08-21 18:00:00,0.04,0.04,0.08,0.11,0.06,0.08
2023-08-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 06:00:00,0.28,0.28,0.14,0.04,0.11,0.08
2023-08-22 07:00:00,5.970000000000001,5.97,2.96,0.6799999999999999,4.37,4.08
2023-08-22 08:00:00,12.89,12.86,8.08,4.26,12.81,12.57
2023-08-22 09:00:00,17.85,17.72,14.21,10.63,20.59,20.69
2023-08-22 10:00:00,20.67,20.46,18.25,15.280000000000001,26.08,26.5
2023-08-22 11:00:00,21.619999999999997,21.25,20.61,18.59,28.98,29.87
2023-08-22 12:00:00,20.72,20.29,20.98,20.0,30.060000000000002,31.25
2023-08-22 13:00:00,18.65,18.31,20.23,20.13,28.92,30.08
2023-08-22 14:00:00,13.78,13.76,16.47,16.94,23.470000000000002,24.23
2023-08-22 15:00:00,10.89,10.75,14.64,16.24,20.990000000000002,21.939999999999998
2023-08-22 16:00:00,4.16,4.07,7.220000000000001,8.95,10.67,11.15
2023-08-22 17:00:00,0.87,0.8400000000000001,2.44,3.4,3.44,3.71
2023-08-22 18:00:00,0.04,0.05,0.08,0.09,0.07,0.08
2023-08-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 06:00:00,0.32999999999999996,0.31,0.17,0.06,0.13,0.09
2023-08-23 07:00:00,6.08,6.08,3.01,0.6799999999999999,4.43,4.13
2023-08-23 08:00:00,12.85,12.83,8.15,4.3100000000000005,12.8,12.57
2023-08-23 09:00:00,17.75,17.7,14.29,10.64,20.5,20.59
2023-08-23 10:00:00,20.380000000000003,20.36,18.38,15.31,25.75,26.28
2023-08-23 11:00:00,21.02,20.94,20.5,18.23,28.59,29.52
2023-08-23 12:00:00,20.13,20.009999999999998,20.939999999999998,19.58,29.14,30.3
2023-08-23 13:00:00,18.07,17.91,19.98,19.740000000000002,27.55,28.830000000000002
2023-08-23 14:00:00,12.51,12.42,14.72,15.080000000000002,20.13,21.07
2023-08-23 15:00:00,2.56,2.54,2.83,2.82,3.49,3.62
2023-08-23 16:00:00,2.375,2.13,3.15,3.69,3.79,4.05
2023-08-23 17:00:00,1.52,1.09,2.54,3.37,3.41,3.6799999999999997
2023-08-23 18:00:00,0.05,0.04,0.08,0.09999999999999999,0.07,0.08
2023-08-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 06:00:00,0.27,0.27,0.15000000000000002,0.06,0.12,0.09
2023-08-24 07:00:00,5.52,5.52,2.81,0.75,4.11,3.79
2023-08-24 08:00:00,12.25,12.23,7.88,4.33,12.25,12.11
2023-08-24 09:00:00,13.01,12.9,10.56,8.08,14.71,15.059999999999999
2023-08-24 10:00:00,19.09,18.9,17.19,14.58,23.83,24.56
2023-08-24 11:00:00,16.4,16.11,15.739999999999998,14.43,19.82,20.439999999999998
2023-08-24 12:00:00,17.73,17.48,18.05,17.03,24.33,25.28
2023-08-24 13:00:00,12.14,11.97,12.95,12.760000000000002,17.369999999999997,17.97
2023-08-24 14:00:00,10.67,10.51,12.049999999999999,12.28,15.65,16.48
2023-08-24 15:00:00,4.58,4.55,4.93,4.82,5.8100000000000005,6.0600000000000005
2023-08-24 16:00:00,3.46,3.435,3.63,3.49,4.06,4.215
2023-08-24 17:00:00,1.1500000000000001,1.14,1.65,1.87,1.9000000000000001,2.02
2023-08-24 18:00:00,0.07,0.07,0.1,0.12,0.1,0.11
2023-08-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 06:00:00,0.2,0.2,0.12,0.07,0.12,0.09
2023-08-25 07:00:00,5.12,5.11,2.73,0.8799999999999999,3.95,3.66
2023-08-25 08:00:00,11.5,11.4,7.54,4.3100000000000005,11.39,11.3
2023-08-25 09:00:00,16.96,16.77,13.65,10.35,19.3,19.650000000000002
2023-08-25 10:00:00,20.0,19.62,17.73,15.09,24.74,25.53
2023-08-25 11:00:00,21.310000000000002,20.94,20.58,18.78,28.77,30.05
2023-08-25 12:00:00,21.79,21.28,21.98,21.14,28.740000000000002,29.799999999999997
2023-08-25 13:00:00,11.27,11.120000000000001,11.950000000000001,11.69,16.34,17.02
2023-08-25 14:00:00,11.09,10.969999999999999,12.44,12.59,16.05,16.67
2023-08-25 15:00:00,9.14,8.97,12.08,13.5,16.94,17.88
2023-08-25 16:00:00,4.33,4.21,7.79,9.7,11.48,12.09
2023-08-25 17:00:00,1.29,1.27,2.15,2.64,2.7600000000000002,2.92
2023-08-25 18:00:00,0.06999999999999999,0.07,0.08,0.09,0.08,0.09
2023-08-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 06:00:00,0.07,0.06999999999999999,0.07,0.05,0.04,0.04
2023-08-26 07:00:00,1.3599999999999999,1.37,1.04,0.75,1.35,1.2999999999999998
2023-08-26 08:00:00,11.76,11.7,7.99,4.83,11.719999999999999,11.79
2023-08-26 09:00:00,17.08,17.05,14.25,11.08,19.68,20.23
2023-08-26 10:00:00,19.64,19.47,18.04,15.64,24.310000000000002,25.310000000000002
2023-08-26 11:00:00,13.99,13.81,13.92,13.0,17.4,18.28
2023-08-26 12:00:00,14.67,14.530000000000001,15.08,14.32,19.740000000000002,20.74
2023-08-26 13:00:00,16.03,15.82,17.23,16.98,22.61,23.91
2023-08-26 14:00:00,13.26,13.06,15.11,15.540000000000001,20.06,21.32
2023-08-26 15:00:00,5.93,5.87,6.34,6.199999999999999,7.8100000000000005,8.2
2023-08-26 16:00:00,3.6100000000000003,3.6,3.8899999999999997,3.82,4.85,5.11
2023-08-26 17:00:00,1.1400000000000001,1.12,1.15,1.1099999999999999,1.44,1.51
2023-08-26 18:00:00,0.01,0.02,0.03,0.01,0.01,0.01
2023-08-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 06:00:00,0.26,0.25,0.18,0.13,0.17,0.15000000000000002
2023-08-27 07:00:00,2.75,2.74,1.92,1.21,2.5700000000000003,2.51
2023-08-27 08:00:00,10.1,10.01,7.04,4.5,9.96,10.030000000000001
2023-08-27 09:00:00,17.46,17.22,14.25,11.1,19.84,20.29
2023-08-27 10:00:00,16.08,15.79,14.35,12.43,19.48,20.42
2023-08-27 11:00:00,20.86,20.72,20.2,18.240000000000002,27.85,29.04
2023-08-27 12:00:00,17.22,17.22,17.91,16.81,23.259999999999998,24.28
2023-08-27 13:00:00,16.25,16.2,17.64,17.19,23.18,24.44
2023-08-27 14:00:00,11.55,11.5,13.149999999999999,13.280000000000001,17.71,18.72
2023-08-27 15:00:00,4.33,4.3,4.5,4.34,5.73,6.02
2023-08-27 16:00:00,1.9100000000000001,1.9100000000000001,2.08,2.04,2.5700000000000003,2.7199999999999998
2023-08-27 17:00:00,1.6199999999999999,1.6099999999999999,2.01,2.1399999999999997,2.36,2.5
2023-08-27 18:00:00,0.06,0.060000000000000005,0.06999999999999999,0.08,0.06,0.07
2023-08-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 06:00:00,0.17214285714285715,0.1692857142857143,0.16857142857142857,0.15785714285714286,0.04,0.05
2023-08-28 07:00:00,2.41,2.37,2.36,2.21,1.42,1.38
2023-08-28 08:00:00,5.164285714285715,5.078571428571429,5.057142857142857,4.735714285714286,3.9,4.1
2023-08-28 09:00:00,7.918571428571429,7.787142857142857,7.7542857142857144,7.261428571428572,6.39,6.63
2023-08-28 10:00:00,13.360000000000001,13.280000000000001,12.879999999999999,11.620000000000001,16.33,16.990000000000002
2023-08-28 11:00:00,6.022105263157895,5.945263157894736,6.010526315789473,5.658947368421052,6.9399999999999995,7.22
2023-08-28 12:00:00,6.081052631578947,6.012631578947369,6.145263157894737,6.029473684210526,9.29,9.73
2023-08-28 13:00:00,6.140000000000001,6.08,6.279999999999999,6.3999999999999995,15.850000000000001,16.59
2023-08-28 14:00:00,6.198947368421052,6.147368421052631,6.414736842105263,6.770526315789474,12.120000000000001,12.68
2023-08-28 15:00:00,6.257894736842106,6.214736842105263,6.549473684210526,7.1410526315789475,11.67,12.33
2023-08-28 16:00:00,3.2399999999999998,3.22,3.33,4.175,4.04,4.23
2023-08-28 17:00:00,0.84,0.83,0.83,0.77,0.98,1.02
2023-08-28 18:00:00,0.02,0.02,0.01,0.02,0.0,0.0
2023-08-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 23:00:00,0.01,0.03,0.01,0.02,0.03,0.01
2023-08-29 00:00:00,0.04,0.12,0.04,0.08,0.12,0.04
2023-08-29 01:00:00,0.04,0.12,0.04,0.08,0.12,0.04
2023-08-29 02:00:00,0.04,0.12,0.04,0.08,0.12,0.04
2023-08-29 03:00:00,0.04,0.12,0.04,0.08,0.12,0.04
2023-08-29 04:00:00,0.04,0.12,0.04,0.08,0.12,0.04
2023-08-29 05:00:00,0.04,0.12,0.04,0.08,0.12,0.04
2023-08-29 06:00:00,0.04,0.12,0.04,0.08,0.12,0.04
2023-08-29 07:00:00,2.44,1.9600000000000002,1.9899999999999998,1.19,1.95,2.46
2023-08-29 08:00:00,8.61,8.54,6.7700000000000005,5.07,9.08,9.24
2023-08-29 09:00:00,16.95,16.82,14.32,11.51,18.66,19.17
2023-08-29 10:00:00,19.39,19.36,17.54,14.84,23.15,23.97
2023-08-29 11:00:00,22.92,22.89,22.240000000000002,19.89,30.009999999999998,31.17
2023-08-29 12:00:00,22.61,22.560000000000002,23.45,21.97,31.240000000000002,32.6
2023-08-29 13:00:00,16.7,16.65,18.09,17.45,24.68,25.92
2023-08-29 14:00:00,12.43,12.59,14.71,14.61,20.85,21.91
2023-08-29 15:00:00,4.33,4.3,4.98,5.07,6.3100000000000005,6.510000000000001
2023-08-29 16:00:00,0.56,0.54,0.5599999999999999,0.56,0.5599999999999999,0.5800000000000001
2023-08-29 17:00:00,1.33,1.33,1.49,1.49,1.83,1.87
2023-08-29 18:00:00,0.04,0.04,0.03,0.03,0.03,0.03
2023-08-29 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 06:00:00,0.06999999999999999,0.060000000000000005,0.06,0.05,0.05,0.05
2023-08-30 07:00:00,1.46,1.46,1.4300000000000002,1.31,1.73,1.77
2023-08-30 08:00:00,9.83,9.79,7.85,5.86,10.43,10.6
2023-08-30 09:00:00,13.07,13.06,11.15,8.899999999999999,15.100000000000001,15.469999999999999
2023-08-30 10:00:00,17.91,17.91,16.78,14.530000000000001,22.32,23.12
2023-08-30 11:00:00,11.24,11.2,11.14,10.2,14.120000000000001,14.690000000000001
2023-08-30 12:00:00,9.02,8.98,9.2,8.6,10.870000000000001,11.379999999999999
2023-08-30 13:00:00,16.4,16.28,17.689999999999998,17.310000000000002,22.84,24.2
2023-08-30 14:00:00,10.67,10.61,11.83,11.8,15.53,16.36
2023-08-30 15:00:00,8.02,7.93,8.57,8.42,10.55,11.1
2023-08-30 16:00:00,3.8800000000000003,3.85,4.49,4.59,5.5600000000000005,5.9
2023-08-30 17:00:00,1.4,1.41,2.37,2.87,2.95,3.19
2023-08-30 18:00:00,0.08,0.08,0.16,0.22,0.13,0.17
2023-08-30 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
